position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
98,1093.000037,33.52633114,1083.823524,29.64705664,923.5486685,655.4036743,1098.684208,39.68423905,923.001451,659.6367704
99,1093.100233,33.70009056,1083.937498,29.62499913,923.5486685,655.4036743,1098.631563,39.89490068,923.001451,659.6367704
100,1093.410003,33.86398509,1083.823529,29.64705868,923.5486685,655.4036743,1098.631509,39.89547341,923.001451,659.6367704
101,1093.136365,34.00000062,1084,29.58823516,923.5486685,655.4036743,1098.611111,40.11111218,923.001451,659.6367704
102,1093.413071,34.22853475,1084,29.58823529,923.5486685,655.4036743,1098.761727,39.95533263,923.001451,659.6367704
103,1093.500032,34.44445904,1084.235294,29.82352938,923.5486685,655.4036743,1098.749999,40.15001628,923.001451,659.6367704
104,1093.700034,34.50001574,1084.6,29.86666667,923.5486685,655.4036743,1098.749998,40.15001984,923.001451,659.6367704
105,1093.64994,34.94998103,1084.874903,29.87493421,923.5486685,655.4036743,1098.800013,40.25004213,923.001451,659.6367704
106,1093.951442,35.05055683,1084.937496,30.18749782,923.5486685,655.4036743,1098.857104,40.33424329,923.001451,659.6367704
107,1093.680997,35.15572853,1085.684797,30.3111229,923.5486685,655.4036743,1098.9,40.45000058,923.001451,659.6367704
108,1093.330575,34.85584349,1085.881587,30.52859293,923.5486685,655.4036743,1098.894737,40.63157899,923.001451,659.6367704
109,1093.441649,34.91222212,1086.228772,30.61057028,923.5486685,655.4036743,1098.894737,40.63157919,923.001451,659.6367704
110,1093.28259,35.09231361,1086.662305,30.73167388,923.5486685,655.4036743,1098.894737,40.63157902,923.001451,659.6367704
111,1093.143027,34.9153777,1086.278844,30.67101839,923.5486685,655.4036743,1098.944444,40.72222222,923.001451,659.6367704
112,1093.685591,35.38230716,1087.488532,31.44047433,923.5486685,655.4036743,1099.055548,40.77776135,923.001451,659.6367704
113,1093.608582,35.40617889,1087.435757,31.5413373,923.5486685,655.4036743,1099.117639,40.76468774,923.001451,659.6367704
114,1093.398595,35.36213061,1087.116199,31.38791394,923.5486685,655.4036743,1099.055556,40.77777779,923.001451,659.6367704
115,1093.612649,35.52982352,1087.274125,31.4102917,923.5486685,655.4036743,1099.062495,40.99998997,923.001451,659.6367704
116,1093.843589,35.71983172,1087.712235,31.53761219,923.5486685,655.4036743,1099.062454,40.99990998,923.001451,659.6367704
117,1093.9755,35.81903065,1087.729608,31.54293224,923.5486685,655.4036743,1099.294117,41.05882303,923.001451,659.6367704
118,1093.936971,36.02026978,1087.738437,31.5449084,923.5486685,655.4036743,1099.17621,40.8233114,923.001451,659.6367704
119,1093.929123,36.01243056,1087.709555,31.4485958,923.5486685,655.4036743,1099.157478,40.89436065,923.001451,659.6367704
120,1094.294401,36.50572486,1088.324301,31.94929924,923.5486685,655.4036743,1099.249657,40.89961714,923.001451,659.6367704
121,1094.262517,36.39604896,1088.323013,31.948517,923.5486685,655.4036743,1099.249862,40.89986145,923.001451,659.6367704
122,1094.292876,36.54053342,1088.365272,31.95678635,923.5486685,655.4036743,1099.189852,40.76125973,923.001451,659.6367704
123,1094.498026,36.89673714,1088.72062,32.22297995,923.5486685,655.4036743,1099.332845,40.66612654,923.001451,659.6367704
124,1094.65372,37.02495132,1088.970453,32.31129044,923.5486685,655.4036743,1099.332796,40.66606929,923.001451,659.6367704
125,1094.636553,37.06794877,1089.026324,32.26547901,923.5486685,655.4036743,1099.421179,40.94748505,923.001451,659.6367704
126,1094.801094,37.44344426,1089.771505,32.55769316,923.5486685,655.4036743,1099.421572,40.94772706,923.001451,659.6367704
127,1094.818079,37.46244015,1089.90037,32.62803536,923.5486685,655.4036743,1099.421655,40.94778428,923.001451,659.6367704
128,1094.975875,37.70378139,1090.069759,32.59164558,923.5486685,655.4036743,1099.349738,40.94967436,923.001451,659.6367704
129,1094.996235,37.74301829,1090.431789,32.68488194,923.5486685,655.4036743,1099.349806,40.94972308,923.001451,659.6367704
130,1095.053254,37.89543846,1090.438386,32.68848657,923.5486685,655.4036743,1099.42104,40.9473238,923.001451,659.6367704
131,1094.952257,38.00755454,1090.444851,32.69413545,923.5486685,655.4036743,1099.420901,40.94709069,923.001451,659.6367704
132,1094.783627,38.1962507,1090.528896,32.59605562,923.5486685,655.4036743,1099.362921,40.94330089,923.001451,659.6367704
133,1094.979152,38.47268267,1090.882705,32.82594519,923.5486685,655.4036743,1099.442245,40.83146745,923.001451,659.6367704
134,1094.422544,37.89963437,1090.732328,32.63358779,923.5486685,655.4036743,1099.198607,40.5954555,923.001451,659.6367704
135,1095.073603,38.79780404,1090.894176,32.84107186,923.5486685,655.4036743,1099.207153,40.65608947,923.001451,659.6367704
136,1095.205837,38.82656098,1090.894578,32.84180281,923.5486685,655.4036743,1099.507999,41.15071642,923.001451,659.6367704
137,1095.187862,38.81659691,1090.894597,32.84183798,923.5486685,655.4036743,1099.32968,41.2803672,923.001451,659.6367704
138,1095.198244,38.82092102,1090.894557,32.84176195,923.5486685,655.4036743,1099.45428,41.45093844,923.001451,659.6367704
139,1095.169586,38.94074412,1090.89439,32.84148728,923.5486685,655.4036743,1099.442232,41.44181134,923.001451,659.6367704
140,1094.92843,39.10281515,1090.948445,33.04849837,923.5486685,655.4036743,1099.228383,41.09561982,923.001451,659.6367704
141,1094.707558,39.31885073,1090.949757,33.04970664,923.5486685,655.4036743,1098.987078,40.95803618,923.001451,659.6367704
142,1094.59922,39.09508265,1090.941766,33.04252679,923.5486685,655.4036743,1099.121035,41.19352466,923.001451,659.6367704
143,1094.608162,39.10631923,1091.101649,33.15475025,923.5486685,655.4036743,1099.17455,41.28826104,923.001451,659.6367704
144,1094.502215,39.30670343,1091.299188,33.41777217,923.5486685,655.4036743,1099.04046,41.43948803,923.001451,659.6367704
145,1094.50313,39.30943389,1091.301084,33.4198255,923.5486685,655.4036743,1099.08405,41.49944473,923.001451,659.6367704
146,1094.578273,39.78338647,1091.86804,33.7916385,923.5486685,655.4036743,1099.183125,41.55918478,923.001451,659.6367704
147,1094.634844,40.12833218,1091.890036,33.88643577,923.5486685,655.4036743,1099.042929,41.71673266,923.001451,659.6367704
148,1094.634871,40.12812932,1091.889706,33.8858611,923.5486685,655.4036743,1099.002976,41.65017388,923.001451,659.6367704
149,1094.618673,40.42951038,1092.042466,34.45539766,923.5486685,655.4036743,1099.040463,41.51642423,923.001451,659.6367704
150,1094.606044,40.39625987,1092.027034,34.4257885,923.5486685,655.4036743,1099.039513,41.51667448,923.001451,659.6367704
151,1094.817637,41.27326116,1092.146402,34.62053985,923.5486685,655.4036743,1099.083771,41.28635977,923.001451,659.6367704
152,1095.104573,42.00674772,1092.763623,35.45993541,923.5486685,655.4036743,1099.567132,41.42826953,923.001451,659.6367704
153,1095.332347,42.66697173,1092.844956,35.46172896,923.5486685,655.4036743,1099.549634,41.56687375,923.001451,659.6367704
154,1095.050349,42.19329311,1092.642505,35.2181573,923.5486685,655.4036743,1099.227273,41.81818105,923.001451,659.6367704
155,1095.106005,42.69073671,1092.677399,35.27310947,923.5486685,655.4036743,1099.478754,41.85392706,923.001451,659.6367704
156,1095.468835,43.35922433,1092.841906,35.42078575,923.5486685,655.4036743,1099.55405,41.56398148,923.001451,659.6367704
157,1095.534584,43.6800554,1092.842092,35.42102233,923.5486685,655.4036743,1099.540683,41.57111021,923.001451,659.6367704
158,1095.744822,43.93840042,1092.902171,35.70651334,923.5486685,655.4036743,1099.848061,41.60095305,923.001451,659.6367704
159,1095.845309,44.04169578,1092.902809,35.70842632,923.5486685,655.4036743,1099.733747,41.58055474,923.001451,659.6367704
160,1096.104965,44.47389185,1093.099938,36.14989969,923.5486685,655.4036743,1099.649294,41.45041296,923.001451,659.6367704
161,1096.343342,44.94760149,1093.285714,36.52380898,923.5486685,655.4036743,1099.57718,41.60151175,923.001451,659.6367704
162,1096.411395,45.11773622,1093.333285,36.57117866,923.5486685,655.4036743,1099.649415,41.4503423,923.001451,659.6367704
163,1096.374725,45.24939137,1093.333274,36.80924197,923.5486685,655.4036743,1099.761905,41.47619058,923.001451,659.6367704
164,1096.411673,45.1176904,1093.333322,36.8094704,923.5486685,655.4036743,1099.761747,41.47627747,923.001451,659.6367704
165,1096.529408,45.88235322,1093.5,37.39999793,923.5486685,655.4036743,1099.549993,41.55000652,923.001451,659.6367704
166,1096.530794,45.88151924,1093.571429,37.38095003,923.5486685,655.4036743,1099.653322,41.82387622,923.001451,659.6367704
167,1096.882077,46.64654643,1093.523773,37.57116409,923.5486685,655.4036743,1099.666646,41.57144762,923.001451,659.6367704
168,1096.749514,46.85548684,1093.708332,38.0416616,923.5486685,655.4036743,1099.661785,41.86106391,923.001451,659.6367704
169,1096.749981,46.85013943,1093.708332,38.04166161,923.5486685,655.4036743,1099.809382,41.80963469,923.001451,659.6367704
170,1096.749507,46.85544522,1093.81818,37.95453084,923.5486685,655.4036743,1099.661805,41.86104787,923.001451,659.6367704
171,1096.823513,47.47055619,1093.736841,38.736825,923.5486685,655.4036743,1099.909091,41.86363637,923.001451,659.6367704
172,1096.749836,47.49967134,1093.63156,38.5787752,923.5486685,655.4036743,1100,41.95238097,923.001451,659.6367704
173,1096.764703,47.70587577,1093.894737,38.78947035,923.5486685,655.4036743,1100.05,42.15000003,923.001451,659.6367704
174,1096.874999,47.87499613,1094.105263,39.52631442,923.5486685,655.4036743,1100.105263,42,923.001451,659.6367704
175,1096.874999,47.87499543,1094.149999,39.44999844,923.5486685,655.4036743,1100.190476,42.04761912,923.001451,659.6367704
176,1097.133332,48.46666318,1093.899999,39.84999872,923.5486685,655.4036743,1100.190476,42.04761905,923.001451,659.6367704
177,1097,48.74999969,1094,39.99999999,923.5486685,655.4036743,1100.47619,42,923.001451,659.6367704
178,1096.999998,48.99998838,1094.149997,40.4499963,923.5486685,655.4036743,1100.47619,42,923.001451,659.6367704
179,1096.937499,49.12499499,1094.285713,40.57142697,923.5486685,655.4036743,1100.363636,41.86363641,923.001451,659.6367704
180,1096.84203,49.5258205,1094.199847,41.19976249,923.5486685,655.4036743,1100.363636,41.86363636,923.001451,659.6367704
181,1096.88878,49.38823029,1094.333159,41.28543043,923.5486685,655.4036743,1100.363636,41.86363637,923.001451,659.6367704
182,1096.842097,49.52612631,1094.571367,41.47611641,923.5486685,655.4036743,1100.35,41.8,923.001451,659.6367704
183,1096.777769,49.55540788,1094.333288,41.61900173,923.5486685,655.4036743,1100.380952,41.76190477,923.001451,659.6367704
184,1096.73687,49.7365264,1094.315646,41.6841423,923.5486685,655.4036743,1100.380952,41.76190476,923.001451,659.6367704
185,1096.732669,49.70973849,1094.39121,41.83284271,923.5486685,655.4036743,1100.3,41.6,923.001451,659.6367704
186,1096.738638,49.69903395,1094.612994,42.18901571,923.5486685,655.4036743,1100.157895,41.57894737,923.001451,659.6367704
187,1096.740594,49.63490233,1094.448651,42.03846395,923.5486685,655.4036743,1100.238095,41.66666667,923.001451,659.6367704
188,1096.732294,50.15404729,1094.602675,42.89804895,923.5486685,655.4036743,1100.25,41.55,923.001451,659.6367704
189,1096.638033,50.23420592,1094.58296,42.76105963,923.5486685,655.4036743,1100.25,41.55,923.001451,659.6367704
190,1096.263161,51.0526755,1094.263177,42.47373373,923.5486685,655.4036743,1100.25,41.55,923.001451,659.6367704
191,1096.31579,51.31578863,1094.454519,42.54544353,923.5486685,655.4036743,1100.249981,41.55002015,923.001451,659.6367704
192,1096.117647,51.82352907,1094.285714,42.57142847,923.5486685,655.4036743,1100.047619,41.04761905,923.001451,659.6367704
193,1096.055556,51.77777671,1094.285714,42.57142824,923.5486685,655.4036743,1100.047619,41.04761905,923.001451,659.6367704
194,1095.944444,52.22222215,1094.285714,42.57142855,923.5486685,655.4036743,1100.090909,41.22727273,923.001451,659.6367704
195,1096,52.31578939,1094.285714,42.57142855,923.5486685,655.4036743,1100.047619,41.04761905,923.001451,659.6367704
196,1096.055556,52.77777778,1094.363636,42.72727273,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
197,1096.055556,52.77777778,1094.478261,43.08695652,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
198,1096.055556,52.77777778,1094.428571,43,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
199,1095.842105,53.36842105,1094.428571,43.42857143,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
200,1095.888889,53.44444444,1094.809524,43.80952381,923.5486685,655.4036743,1100.047619,41.04761905,923.001451,659.6367704
201,1095.764706,53.52941176,1094.85,44,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
202,1095.588235,53.82352941,1095.111111,44.38888889,923.5486685,655.4036743,1100.15,41.1,923.001451,659.6367704
203,1095.5,54,1095,44.63157895,923.5486685,655.4036743,1100.047619,41.04761905,923.001451,659.6367704
204,1095.4,54.55,1095,44.85714286,923.5486685,655.4036743,1099.954545,40.90909091,923.001451,659.6367704
205,1095.4,54.55,1094.947368,44.78947368,923.5486685,655.4036743,1099.95,40.9,923.001451,659.6367704
206,1095.4,54.55,1095,45,923.5486685,655.4036743,1099.95,40.9,923.001451,659.6367704
207,1095.315789,55,1094.833333,45.44444444,923.5486685,655.4036743,1100.095238,40.76190476,923.001451,659.6367704
208,1095.315789,55,1094.833333,45.44444444,923.5486685,655.4036743,1099.904762,40.61904762,923.001451,659.6367704
209,1095.052632,55.21052631,1094.75,45.25,923.5486685,655.4036743,1100,40.55,923.001451,659.6367704
210,1094.888889,55.33333066,1094.842105,45.7894724,923.5486685,655.4036743,1099.777778,40.55555556,923.001451,659.6367704
211,1094.684211,55.89473684,1094.888889,46.05555556,923.5486685,655.4036743,1099.842105,40.47368421,923.001451,659.6367704
212,1094.65,55.80000006,1094.941176,46.47058833,923.5486685,655.4036743,1099.65,40.1,923.001451,659.6367704
213,1094.725527,55.41509697,1095.119208,46.83097954,923.5486685,655.4036743,1099.684211,40.10526316,923.001451,659.6367704
214,1094.68332,55.56154923,1095.185532,47.53917591,923.5486685,655.4036743,1099.684211,40.10526316,923.001451,659.6367704
215,1094.527753,55.806817,1095.194834,47.57953221,923.5486685,655.4036743,1099.684211,39.84210526,923.001451,659.6367704
216,1094.302759,56.22015468,1095.230765,48.20879289,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
217,1094.14422,56.6160716,1095.449357,48.84843329,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
218,1093.905076,56.82729858,1095.526441,49.01124927,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
219,1093.707069,57.16248027,1095.521971,49.63195527,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
220,1093.296659,57.69587786,1095.521036,50.0239455,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
221,1092.863126,58.32313611,1095.514683,50.2911685,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
222,1092.844525,58.3605045,1095.510183,50.3245734,923.5486685,655.4036743,1099.684211,39.84210526,923.001451,659.6367704
223,1092.817593,58.41459371,1095.53069,50.54985443,923.5486685,655.4036743,1099.65,39.95,923.001451,659.6367704
224,1092.045473,59.33052558,1095.402091,51.6033218,923.5486685,655.4036743,1099.578947,39.78947368,923.001451,659.6367704
225,1092.036685,59.22702655,1095.30415,51.61307775,923.5486685,655.4036743,1099.578947,39.78947368,923.001451,659.6367704
226,1091.621673,59.93209867,1095.069435,52.51885085,923.5486685,655.4036743,1099.578947,39.78947368,923.001451,659.6367704
227,1091.338802,60.18203582,1095.252504,52.69308375,923.5486685,655.4036743,1099.705882,40.11764706,923.001451,659.6367704
228,1091.186366,60.27356745,1095.088072,53.67822594,923.5486685,655.4036743,1099.6,39.8,923.001451,659.6367704
229,1091.190192,60.26902506,1095.156226,53.71397077,923.5486685,655.4036743,1099.636364,40.36363636,923.001451,659.6367704
230,1091.014858,60.54340952,1095.061889,53.89849257,923.5486685,655.4036743,1099.5,39.71428571,923.001451,659.6367704
231,1090.690274,60.81305321,1095.007162,54.47510663,923.5486685,655.4036743,1099.384615,39.76923077,923.001451,659.6367704
232,1090.204634,61.21728239,1095.050938,55.06218812,923.5486685,655.4036743,1099.5,40.2,923.001451,659.6367704
233,1089.892198,61.46991498,1094.872234,55.11187734,923.5486685,655.4036743,1099.214286,39.57142857,923.001451,659.6367704
234,1089.426118,61.81489734,1094.726677,55.27773654,923.5486685,655.4036743,1099.333333,40.33333333,923.001451,659.6367704
235,1088.842725,62.47355378,1094.55512,55.44431282,923.5486685,655.4036743,1099.25,40.125,923.001451,659.6367704
