position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
12,1054.1680122350901,62.97748172039263,1055.3581978854534,56.52991459768293,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
13,1054.039039273543,63.65821356948226,1055.280278390696,57.07000836513583,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
14,1053.9673135989497,63.933082260667035,1055.1411781453824,57.499663398188204,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
15,1053.7103664762653,64.44437444903593,1055.0566898058034,57.65584839999362,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
16,1053.5829721657428,65.3682423855952,1055.0733886164612,58.36408063310804,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
17,1053.6676344502466,65.60731950465072,1055.0447462632496,58.71227474171411,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
18,1053.783703125408,65.57002787364803,1055.099821762345,58.811916684715015,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
19,1053.590395363975,65.7139179175167,1055.0941841528283,58.847604153820775,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
20,1053.5285706559996,65.97234463496125,1055.106161252374,58.85425987729777,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
21,1053.512097984171,66.43197906503339,1055.0141357792609,58.871020911263194,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
22,1053.0842270907726,67.09411894478669,1054.9972508141666,59.0707339374251,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
23,1053.0198485087947,67.26984932965838,1054.9799586071563,59.49984901577371,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
24,1052.8015883049532,68.13937395623441,1054.7301078160806,60.28033807775658,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
25,1052.6079714944433,68.34635372556858,1054.358859805443,60.96536259261452,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
26,1052.60381779752,68.36652835783241,1054.3532684653153,60.9853753738373,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
27,1052.4626025571015,68.61499057113221,1054.6239127097974,61.180816038606956,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
28,1052.545824642113,68.79991998013402,1054.5912315069666,61.26865418230981,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
29,1052.1638883857263,69.5576944089612,1054.7379214784696,62.000486989053144,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
30,1052.1614949747047,69.56494791796035,1054.7358014265828,62.00648428652871,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
31,1052.02505617941,69.71627366620937,1054.5549413351077,62.28833960911435,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
32,1051.957758733108,69.88782613904029,1054.483433156306,62.83449260284052,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
33,1051.908962281866,70.00275018234542,1054.339352078379,63.25817485225439,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
34,1051.8870446796516,69.75271882092967,1054.3550784512088,63.21934364714923,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
35,1051.8974770697453,69.72265361810989,1054.4505842827862,63.202141683754576,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
36,1051.4570649419247,70.57489570068127,1054.030256522558,64.47863009888374,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
37,1051.4465310517214,70.59877949162251,1054.0222530898095,64.49870442698419,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
38,1051.440291080096,70.61209439734006,1054.0180969149853,64.51005369199102,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
39,1051.662770790522,70.48193766340059,1054.376041088023,64.05469550817489,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
40,1051.6088964928788,70.65313840215445,1054.3733098985433,64.05291257923597,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
41,1051.5825263252482,70.69492619307275,1054.3478167178025,64.23479709978497,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
42,1051.322780240947,71.50257805330703,1054.2966129994059,64.434590656387,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
43,1051.3419180400776,71.59588019640371,1054.2891634110317,64.46076614078882,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
44,1051.3268841851784,71.94437976937863,1054.2632755813825,64.92616903435541,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
45,1051.224507865045,71.97079797500423,1054.2578215760095,64.9524331019972,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
46,1051.215429814014,72.66008021577866,1054.222292053025,65.2631111931942,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
47,1051.2804195198887,72.93431717920782,1054.287523113767,65.3997834773841,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
48,1051.0328465740454,73.45031805994903,1054.2266636269185,65.79543122445267,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
49,1051.0209015886278,73.47788721520931,1054.0855150610757,66.02988081124731,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
50,1051.1156051336704,73.50923724784288,1053.9570293761954,66.21979427282311,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
51,1051.1453547162641,73.55082672117587,1053.949424333968,66.24921639635069,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
52,1051.267771803028,73.7117531128566,1053.7101605503206,66.67599389116506,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
53,1051.4644756296834,73.55190835984597,1053.716322321241,66.66287768916925,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
54,1051.4078553319855,73.7681743696859,1053.5513209480775,66.74674436789667,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
55,1051.4120479652254,74.33073990725205,1053.4473973167262,67.42183640468618,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
56,1051.24348305456,74.54349627005654,1053.3544724410883,67.65484799425666,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
57,1051.260296646626,74.99081457425186,1053.4302773740108,67.70962922041474,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
58,1051.1583852091749,75.44446647270772,1053.0123405189295,68.54700981087811,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
59,1051.3179608752412,75.3610995121123,1052.6699540725672,68.94717155405097,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
60,1051.2570148417444,76.39604038040423,1052.7352663119666,69.35479805535903,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
61,1051.3296111887607,76.25138034792013,1052.6581936565105,69.59064175745719,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
62,1051.3422926434803,76.94173053926508,1052.851979562716,69.73331950970395,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
63,1051.3183642144104,77.01557793118045,1052.834601719879,70.00710005910429,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
64,1051.3371987330904,77.4562692409083,1052.8421961717581,70.60282918054335,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
65,1051.4023864876594,78.07743105999836,1052.7517363594357,70.76249092828759,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
66,1051.5489484168625,78.94476912267486,1052.7007367669594,71.07573914714753,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
67,1051.5590151105944,78.90167331103962,1052.3764934901778,71.6236437769958,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
68,1051.7891500665717,79.23287779194956,1052.3476054564287,71.7066144862461,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
69,1051.8662488166067,79.65675417172724,1052.2468018134587,72.67772182886776,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
70,1051.8783223623325,80.20859686549252,1052.2248398388188,72.79477730605687,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
71,1051.8507901917824,80.51345801553587,1052.239535868788,73.04403645872875,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
72,1051.952293941329,80.77913982653976,1052.2404703706452,73.22652195473296,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
73,1051.9588265471252,80.83551596153698,1052.257199178724,73.51942647582443,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
74,1051.9878096037041,81.38005877696993,1052.1384578173454,74.08797318847465,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
75,1052.0053370697462,81.96612381920876,1052.1102648313124,74.21778523327622,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
76,1052.0975416872893,82.46136853375839,1052.1210680311183,74.87491581149406,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
77,1052.3201065108778,82.96576665348206,1052.2333205188131,75.38360367561644,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
78,1052.34854817941,83.1250068722519,1052.5370737236565,75.24498140122103,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
79,1052.4688448184434,83.18313962520841,1052.7157946219265,75.69392889745174,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
80,1052.7239645074076,83.7103318488216,1052.5327086894235,76.19285646070226,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
81,1052.7946014017984,83.89506124646333,1052.7076380639392,76.5259467765399,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
82,1052.830641136334,83.69076065676869,1052.709878773647,77.18820140545492,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
83,1052.9426817998972,83.99854924812671,1052.713072819614,77.22953708433698,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
84,1052.8962270987129,84.46447460280777,1052.8026597080561,77.88054236377342,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
85,1052.9021874158473,84.59548211815967,1052.8646436149072,78.2894344327222,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
86,1052.950039973956,84.73401102069771,1052.934596271905,78.91708418492644,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
87,1052.9026394868447,85.05553049349186,1052.9325473878762,79.01452264681257,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
88,1052.8998135305058,85.50629449613966,1052.9917976902602,79.60083142992379,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
89,1052.9006725556212,86.21358956109651,1053.0013238626616,79.79731438573091,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
90,1052.8898933957137,86.32568002349417,1053.241699696521,80.06735344806526,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
91,1052.8334836344857,86.21608062974335,1053.5877206008745,79.93034943253176,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
92,1052.6657167444757,87.21702812455985,1053.6164807573489,80.40817641545856,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
93,1052.585636639898,87.26372220783068,1053.618926084978,80.44981209128026,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
94,1052.5756083096064,87.2909183582088,1053.8061764836352,80.5541778526065,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
95,1052.5645827123021,87.99969685764613,1053.617507813444,81.24332300450449,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
96,1052.4423341309166,88.26119027900927,1053.9993823407256,81.90678773352485,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
97,1052.4252978380982,88.51987421926613,1053.9791263701768,82.18130996731028,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
98,1052.4214700217028,88.53346377080078,1053.976370847143,82.1950917226016,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
99,1052.0925004233445,88.99139081204832,1053.9504215890372,82.80970661342944,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
100,1051.9909323172126,89.15727879502283,1053.9373893459258,83.28462184065616,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
101,1051.9445214903046,89.25676844104125,1054.0344872735284,83.59923131748796,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
102,1051.928714961326,89.30230988554614,1053.8832514760038,83.72685501092697,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
103,1051.9813810041173,89.4047090266523,1053.94538002623,83.82319051880617,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
104,1051.8179204325718,89.98545002227957,1053.7168891089477,84.2317293479071,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
105,1051.5752771956106,90.61410557571777,1053.6839197114043,84.44437594015716,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
106,1051.4073942294842,91.0325214948717,1053.6445714236722,84.59723076707779,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
107,1050.9384847168694,91.63095063442103,1053.5726649515875,84.97823553728358,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
108,1050.923527577117,91.82311581077633,1053.601204019815,85.50289760485028,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
109,1050.907732179045,91.86780162634086,1053.388313193001,85.688893110468,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
110,1050.823069329568,91.87818251003476,1053.4175610782045,85.90076543810606,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
111,1050.6486191326762,92.15447847162466,1053.3876848069417,85.9788832783498,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
112,1050.266689364183,92.99919403035803,1052.98879663265,86.62619545324904,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
113,1049.8860670311512,93.54864061530878,1052.7883914077886,87.38953146722535,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
114,1049.7669845447592,93.59967831628313,1052.7816029198566,87.41169937235946,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
115,1049.5741106082303,93.84279709628561,1052.6809683465806,87.52414367403108,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
116,1048.9066914200976,94.49802548626744,1052.647812106458,87.83718092260413,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
117,1048.5992808999117,94.96682842396824,1052.5060954969838,88.48925011372462,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
118,1048.7933595030981,94.862107415843,1052.4796546676996,88.60754500620843,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
119,1048.8173399713178,94.93275034493088,1052.3657490778123,88.80577674732115,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
120,1048.400255387984,95.86504420320738,1051.992083049932,90.10516229719921,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
121,1048.0414990423083,96.50385140415972,1051.9157985270645,90.614765571808,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
122,1048.028690160657,96.51869935600861,1051.9090570332114,90.62990256670034,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
123,1047.9579164055092,96.97903426324264,1051.682846515723,91.13755145403951,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
124,1047.9508641812845,97.24017978887433,1051.5528097498825,91.03288015414657,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
125,1047.9461132097722,97.33247250769396,1051.5452985495597,91.04632346147717,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
126,1047.6774149592231,97.94030720724484,1051.3056639992076,91.48344321135177,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
127,1047.5109029439632,98.06923243525283,1051.279343092169,91.53618978577393,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
128,1047.0393250997765,99.04767116514735,1051.0147503792064,92.32042939952427,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
129,1046.8917537490443,99.59071598021967,1050.9231209969398,92.87166502724871,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
130,1046.7685478479575,99.68020098961767,1050.6056248155292,93.2691611146624,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
131,1046.6183409434348,100.54264871256065,1050.498829411246,93.43547967343078,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
132,1046.4587333278378,101.18276621251611,1050.2288929966912,93.96998831503494,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
133,1046.382816396831,101.51103485959496,1050.2273349644431,94.3870867200129,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
134,1046.3440169619112,101.74174804713986,1050.2072234255447,94.06111893994307,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
135,1045.946057715767,102.9397800338844,1050.1683065881118,94.10897148823673,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
136,1045.7786028267803,103.33097647342703,1050.1674668583826,94.1100533699772,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
137,1045.4210617275073,104.68418339660312,1050.1176553709745,94.29410708998269,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
138,1045.3500026910492,104.89999200226244,1050.0000023006417,94.64705617918787,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
139,1045.3333343415727,105.09523507119097,1050.000000836388,94.64705789804891,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
140,1045.3157983243877,105.57892243795747,1049.588241054947,95.29410783041925,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
141,1045.2500057748805,106.24998514965549,1049.4375030765498,95.81249290188323,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
142,1045.263161092801,106.78946456856588,1049.5294137577375,95.82352528959909,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
143,1044.9444445411013,107.2222219616586,1049.5000000533532,95.99999989383363,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
144,1044.6843113674802,107.52598779696454,1049.0667806261304,96.66648322606693,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
145,1044.5263404844536,107.94728903235011,1049.0666927917082,96.66662460008658,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
146,1044.1000119614034,108.89996739670198,1048.5000088304246,97.714266401149,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
147,1044.0526358326708,109.10524901392003,1048.1764738734896,97.9411705142064,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
148,1044.0000659288496,109.49979736012963,1048.0000398886518,98.57885990838483,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
149,1043.8947484821808,109.68417651055077,1047.9375073993765,98.99998430836725,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
150,1044.0002458754805,109.59945841790373,1047.7059494919529,99.70556794143842,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
151,1044.005248758932,109.59018370679193,1047.6122927936522,100.32622723072902,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
152,1044.0104106449826,109.57343409287702,1047.533009777487,100.50885519391787,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
153,1044.0762613715312,110.16864329786682,1047.5935868816712,101.14176858161296,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
154,1044.2412728377228,109.68990123554788,1047.4542221394404,101.42889168304585,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
155,1044.2019021615067,109.78159343035507,1047.3369664184277,102.04628635687469,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
156,1044.2895766807326,109.76919887654806,1047.481291961564,102.28741987396415,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
157,1044.2707458410641,109.81022308324943,1047.380541988138,102.37351489053106,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
158,1044.21917250496,109.92723187782185,1047.1860624032659,102.87118647478512,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
159,1044.2941760282024,109.95442900465258,1047.1679097768797,102.99582031503662,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
160,1044.3061046594873,109.9374895334349,1047.1710383514087,102.96875395468209,1099.7262638717634,54.55117139334154,1094.0756781750924,85.20761405672008,1092.6750924784214,71.0924784217016
