position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
0,1598.8483146067417,29.062600321027293,1591.3846153846155,17.384615384615387,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
1,1597.6551724148599,30.24137931247395,1592.931034485095,19.655172419290633,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
2,1598.038461538455,31.115384615794824,1593.2758620694128,19.86206896619477,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
3,1598.548387096799,31.677419354899676,1593.3030303030907,20.00000000012951,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
4,1598.9677419354841,32.48387096774202,1593.7586206896567,20.275862068969904,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
5,1599.4571428571423,32.88571428571334,1593.838709677421,20.61290322580938,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
6,1599.8064516129032,33.41935483870978,1593.774193548387,21.387096774194042,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
7,1600.1428571428569,34.02857142857181,1594.0344827586214,21.896551724138927,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
8,1600.4594594594605,34.72972972973168,1594.1071428571456,22.285714285719713,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
9,1600.6470588235293,35.20588235294118,1594.1428571428567,22.64285714285718,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
10,1600.6857142857145,35.45714285714296,1594.1666666666667,22.93333333333367,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
11,1600.75,35.80555555555581,1594.4482758620693,23.55172413793178,1649.4069912609239,18.636704119850183,1673.193117977528,49.215589887640455,1649.947565543071,14.273408239700377
