position,x0,y0,x1,y1,x2,y2,x3,y3
33,1551.0357143218218,62.28571418614432,1557.2068965882308,50.68965513444164,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
34,1550.137931068144,63.379310245643474,1556.6428571866238,51.53571424527664,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
35,1549.4827587961472,64.06896510087185,1556.4137932701424,52.13793086187452,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
36,1549.5000000384675,64.19230760317468,1556.1923077265428,52.423076884352525,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
37,1548.785714285897,65.42857142804007,1555.807692307921,52.84615384596327,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
38,1548.6153846198076,65.73076921948326,1555.4230769274434,53.65384614953736,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
39,1548.1200000613758,66.43999982276388,1554.7037037748655,54.48148141310744,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
40,1547.500000029851,67.19230763795979,1554.714285731004,54.64285711602238,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
41,1547.50000006111,67.19230755086002,1554.2222222751054,55.259259197129175,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
42,1547.0357143055778,68.2857142445376,1553.923076938538,56.23076921060954,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
43,1546.551724412531,68.89655108419522,1553.448276130307,57.310344555559816,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
44,1546.2758641793648,69.55171989511155,1553.10344999865,57.86206664545516,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
45,1546.0312502267157,70.31249961119563,1552.571428694427,58.571428329818346,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
46,1545.7500000380935,71.12499992644545,1552.56666669029,58.89999996321973,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
47,1545.5161290433168,71.61290319861452,1552.192307704115,59.42307690986324,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
48,1545.9687583138332,71.68746923236371,1551.642873552431,60.49998407487031,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
49,1546.4063103033543,72.03099637295601,1551.1853173144748,61.518371244391616,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
50,1546.8859031164166,72.15828959726717,1550.9746204124212,61.94979620840242,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
51,1547.6139790665964,72.17188022468946,1550.779522085853,62.540064139213406,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
52,1548.1789056358225,72.03288681498866,1550.9971025448458,62.69863597290886,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
53,1548.66376077515,72.29607201613815,1550.3595576473872,63.45217023368356,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
54,1549.2259071308576,72.90980081773321,1550.1942899114667,63.6786244806929,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
55,1549.5562212666428,73.5091489315871,1549.7382438691964,64.12135355494753,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
56,1550.054544942041,74.08092605711029,1549.8160408324688,64.14629827342212,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
57,1550.5473635211406,74.23755752919809,1549.8931773930624,64.14269093188433,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
58,1550.8410477626292,74.13648427249029,1549.5743519867412,64.82008873442597,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
59,1551.4141657078558,74.4676593788735,1549.3568000673747,65.11052904750834,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
60,1552.4008896114806,75.06047785850186,1549.5077693490696,65.06491237903401,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
61,1552.8296276683452,75.24443518954465,1549.4828517893088,65.24242298228732,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
62,1553.4864958848475,75.59460422103143,1549.5357163258072,65.4285959142355,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
63,1554.1621635252409,76.05405499932847,1549.4193551674616,65.83871276138905,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
64,1554.6486486266026,76.70270252666414,1549.838709757552,66.00000032986607,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
65,1555.8947368686986,77.39473685968036,1549.9411764888157,66.35294124575739,1666.9985018726595,-0.196254681647936,1660.5786516853932,44.63402889245586
66,1556.710526376679,77.6842105613334,1549.6666667062757,67.33333346052106,1666.9985018726595,-0.196254681647936,1556.428571428571,97.85714285714285
67,1557.4500000195408,77.87500001262076,1549.533333353697,67.93333337479699,1666.9985018726595,-0.196254681647936,1556.428571428571,97.85714285714285
68,1558.34146341464,78.46341463415048,1549.5882352941326,68.26470588237346,1666.9985018726595,-0.196254681647936,1556.428571428571,97.85714285714285
69,1559.315789473688,79.07894736842283,1549.5312500000043,68.6250000000072,1666.9985018726595,-0.196254681647936,1556.833333333333,97.83333333333331
70,1560.4250000000015,79.85000000000086,1549.6875000000025,69.12500000000298,1666.9985018726595,-0.196254681647936,1558.0714285714284,98.57142857142856
71,1561.1315789473686,80.1842105263158,1549.735294117647,70.0294117647059,1666.9985018726595,-0.196254681647936,1558.6249999999995,98.99999999999996
72,1562.1081081081084,80.67567567567568,1549.9032258064512,70.41935483870967,1666.9985018726595,-0.196254681647936,1558.3599999999997,99.03999999999998
73,1562.7777777777776,80.86111111111097,1550.2368421052631,71.36842105263149,1666.9985018726595,-0.196254681647936,1559.1612903225805,99.41935483870968
74,1564.2432432432431,81.45945945945947,1550.4,71.82857142857142,1666.9985018726595,-0.196254681647936,1558.969696969697,99.3939393939394
75,1565.0571428571427,81.74285714285715,1550.5,73.03125,1666.9985018726595,-0.196254681647936,1559.179487179487,99.6923076923077
76,1565.945945945946,82.27027027027027,1550.878787878788,73.87878787878788,1666.9985018726595,-0.196254681647936,1559.075,99.625
77,1566.5526315789473,82.55263157894737,1551.142857142857,74.54285714285714,1666.9985018726595,-0.196254681647936,1559.0243902439024,99.5609756097561
78,1567.0277777777776,83.25,1551.5,75.22222222222221,1666.9985018726595,-0.196254681647936,1559.4,99.6
79,1566.9142857142856,83.25714285714285,1552.0,75.62162162162163,1666.9985018726595,-0.196254681647936,1559.139534883721,99.72093023255812
80,1566.8333333333337,83.27777777777774,1552.225,76.17499999999997,1666.9985018726595,-0.196254681647936,1559.1521739130435,99.7391304347826
81,1567.0833333332118,83.44444444440312,1552.799999999955,77.14999999996925,1666.9985018726595,-0.196254681647936,1558.9782608695652,99.89130434782608
82,1567.4473684210502,83.7894736842107,1553.4210526315997,77.7368421052708,1666.9985018726595,-0.196254681647936,1558.8478260869565,99.80434782608695
83,1567.4473684246984,83.78947368539555,1554.1025641104145,78.3333333368406,1666.9985018726595,-0.196254681647936,1559.0227272727273,99.8409090909091
84,1567.846154081555,84.20512823732372,1554.8974364319674,78.71794901202188,1666.9985018726595,-0.196254681647936,1558.957446808511,100.0
85,1567.9999998077524,84.29729724815198,1555.057142774382,78.39999992164296,1666.9985018726595,-0.196254681647936,1558.8,100.0
86,1568.8648648522044,84.59459458972627,1555.6666666626709,78.93939393705779,1666.9985018726595,-0.196254681647936,1559.190476190476,99.97619047619048
87,1569.8648646875138,85.21621615188005,1556.2285713277538,79.37142851586862,1666.9985018726595,-0.196254681647936,1558.9375,99.89583333333331
88,1570.350000002156,85.90000000097886,1557.0285714385154,80.02857143292131,1666.9985018726595,-0.196254681647936,1559.2391304347825,99.95652173913044
89,1570.5675675503824,86.37837836955754,1557.3499999914916,80.074999996521,1666.9985018726595,-0.196254681647936,1559.148936170213,99.97872340425532
90,1571.1944444229978,86.97222220929446,1558.2162162042057,80.48648648263455,1666.9985018726595,-0.196254681647936,1559.148936170213,99.97872340425532
91,1571.4615384459646,87.53846153012402,1558.4999999920658,80.72499999597625,1666.9985018726595,-0.196254681647936,1559.2272727272727,100.04545454545456
92,1571.7777776737305,87.99999993337055,1559.3157894158155,81.13157892426918,1666.9985018726595,-0.196254681647936,1558.9782608695652,100.04347826086956
93,1572.224993028808,88.49999563242861,1560.051277199884,81.92307491884452,1666.9985018726595,-0.196254681647936,1559.042553191489,100.0
94,1572.3901952532976,89.31703321089303,1560.5897010080005,82.38460233267544,1666.9985018726595,-0.196254681647936,1559.3478260869565,100.1086956521739
95,1572.395287634627,89.74414119748094,1561.162109531999,82.78375922213208,1666.9985018726595,-0.196254681647936,1559.3478260869565,100.1086956521739
96,1572.5852770413685,90.09750583812452,1561.3249361059188,83.39996436703755,1666.9985018726595,-0.196254681647936,1559.0,99.9318181818182
97,1572.5134294646325,90.89184134157368,1561.8107567909483,83.70266050972286,1666.9985018726595,-0.196254681647936,1559.2045454545455,100.04545454545456
98,1572.4321990270869,91.2430205262706,1561.9208438574285,83.92096575046918,1666.9985018726595,-0.196254681647936,1559.2142857142856,99.97619047619048
99,1572.6499814739184,92.22498284085133,1562.7222067116866,84.16665643419387,1666.9985018726595,-0.196254681647936,1559.428571428571,100.02380952380952
100,1572.832923153812,91.97181505796888,1563.499653481246,84.68402225747529,1666.9985018726595,-0.196254681647936,1559.3255813953488,100.02325581395348
101,1573.1107883791549,93.22178699885174,1564.2365318613463,84.60507736192804,1666.9985018726595,-0.196254681647936,1559.2045454545455,100.04545454545456
102,1573.2857077707258,94.19999045172688,1564.2571367529029,84.51428172485026,1666.9985018726595,-0.196254681647936,1559.2380952380952,100.16666666666666
103,1573.4999995698283,95.17646979881714,1565.421052262289,84.84210500475237,1666.9985018726595,-0.196254681647936,1559.3658536585367,100.14634146341464
104,1573.7142852099942,95.5999988180096,1566.0526309965342,85.07894701949618,1666.9985018726595,-0.196254681647936,1559.3658536585367,100.14634146341464
105,1573.6585258106754,96.3170403003494,1566.9755916033118,85.92681716397837,1666.9985018726595,-0.196254681647936,1559.142857142857,100.02380952380956
106,1573.6410189152186,96.71791435764332,1567.5675468832108,86.5945845186701,1666.9985018726595,-0.196254681647936,1559.309523809524,100.07142857142858
107,1573.44382691072,96.96310722259712,1568.219408628728,86.9213882188128,1666.9985018726595,-0.196254681647936,1559.1951219512196,100.02439024390245
108,1573.2370622380154,97.57657377195376,1568.7484721240064,87.27422808265797,1666.9985018726595,-0.196254681647936,1558.8863636363624,99.93181818181812
109,1573.1945743603162,98.3875260998686,1569.3895280434674,87.85318907545076,1666.9985018726595,-0.196254681647936,1558.8863636363576,99.93181818181756
110,1573.02940542353,99.50007713921651,1569.5946723998877,88.27043471417174,1666.9985018726595,-0.196254681647936,1558.8863636363365,99.93181818181463
111,1572.57498503979,100.37505683414032,1570.1579428544003,88.89483077624355,1666.9985018726595,-0.196254681647936,1558.8409090896191,99.8636363634186
112,1572.4324319177572,101.16216324832278,1570.3513527369184,89.21622014342782,1666.9985018726595,-0.196254681647936,1558.9761904748807,99.8571428568938
113,1571.8856750344812,101.5715972021385,1570.7027751994322,89.72992516888038,1666.9985018726595,-0.196254681647936,1558.81395343679,99.97674417763514
114,1571.7714220554808,102.48574309691932,1571.289481992113,90.28950650818268,1666.9985018726595,-0.196254681647936,1558.8863636138556,100.04545454176557
115,1571.2972986404004,103.027019990658,1571.230767780859,90.51281702577256,1666.9985018726595,-0.196254681647936,1559.1707316306542,99.92682925250833
116,1571.000005604606,103.8918690768124,1571.799996823183,91.049986921602,1666.9985018726595,-0.196254681647936,1559.0888888148352,99.97777776307998
117,1570.5128167473338,104.51282810218608,1571.7250015518894,91.60001078633393,1666.9985018726595,-0.196254681647936,1559.068181548594,99.90909085135382
118,1570.1111110797096,105.7222221978719,1571.7179487179471,91.94871794888029,1666.9985018726595,-0.196254681647936,1559.2499999801494,99.8863636316975
119,1569.8421055994384,106.3684194805076,1572.157894763906,92.9473676637546,1666.9985018726595,-0.196254681647936,1558.8749999770637,99.7916666611544
120,1569.463426640298,106.90240149131942,1572.1081086924885,93.4864575761515,1666.9985018726595,-0.196254681647936,1559.2045454489737,99.72727272570408
121,1569.2051282212822,107.02564033861093,1572.3076922490152,94.1794879343567,1666.9985018726595,-0.196254681647936,1559.0652173752403,99.7826086914306
122,1568.9729144769913,107.08115707607976,1572.5526168169647,95.02648317353392,1666.9985018726595,-0.196254681647936,1559.1249999779373,99.937499994793
123,1568.8609515439657,107.19471276388508,1572.7104878482137,95.10560435746764,1666.9985018726595,-0.196254681647936,1559.19999997461,99.7111111036601
124,1568.9090107752004,107.01214883817896,1572.7183405848684,95.47728956957332,1666.9985018726595,-0.196254681647936,1559.0909090310618,99.81818180263193
125,1568.925571754186,106.97604228752007,1572.7675210139105,96.01557681424016,1666.9985018726595,-0.196254681647936,1558.8888887334017,99.53333328540634
126,1568.626112562599,107.1983881845476,1573.076052582438,96.69033433972764,1666.9985018726595,-0.196254681647936,1558.9130432917918,99.52173907047693
127,1568.369241484027,107.6338068541507,1573.2656618936833,97.22857812712382,1666.9985018726595,-0.196254681647936,1559.0454545402124,99.63636363274787
128,1567.7818656505754,108.13499849079476,1573.203909371579,97.87949453416805,1666.9985018726595,-0.196254681647936,1559.130434774949,99.54347825195164
129,1567.2280569814386,108.74687694035052,1573.048119525384,98.28357658404094,1666.9985018726595,-0.196254681647936,1559.1702127590734,99.48936169062802
130,1566.69522086407,108.75396169821146,1572.983196841701,98.66307735490174,1666.9985018726595,-0.196254681647936,1559.2999999470514,99.51999990205223
131,1566.468676011409,108.80978874467834,1572.9678302548846,98.30290936306204,1666.9985018726595,-0.196254681647936,1559.191489291584,99.36170204961118
132,1565.8483964218508,109.38543545263164,1572.7400025777297,98.6970280219472,1666.9985018726595,-0.196254681647936,1559.3695650708798,99.43478223211754
133,1565.1110381980766,110.20743790805696,1572.8518399830468,98.80113514671103,1666.9985018726595,-0.196254681647936,1559.311111042527,99.42222204238722
134,1564.3118011435188,110.86551972345396,1572.573281167545,99.84439933610474,1666.9985018726595,-0.196254681647936,1559.355555553253,99.26666666086832
135,1563.3947634654098,111.78945210560852,1572.3888923512925,100.36109377834823,1666.9985018726595,-0.196254681647936,1559.355555555381,99.2666666658986
136,1562.871369204223,112.00041499726149,1572.411344207302,100.76530009513546,1666.9985018726595,-0.196254681647936,1559.4130434781707,99.2826086950849
137,1561.5945941867085,113.00000026849764,1571.9729723590765,101.8918927160965,1666.9985018726595,-0.196254681647936,1559.446808510528,99.38297872305856
138,1561.2748800278296,112.78050645396968,1571.7393277292183,102.39100379968896,1666.9985018726595,-0.196254681647936,1559.3043478257916,99.54347826005454
139,1559.6285783985472,114.08571004965896,1571.512823136752,102.87179029514554,1666.9985018726595,-0.196254681647936,1559.227272727269,99.38636363635624
140,1559.0882415725575,114.3823486704196,1571.00000299691,103.77777386428424,1666.9985018726595,-0.196254681647936,1559.136363636353,99.45454545453836
141,1558.2352953993811,114.82352870591158,1570.6388893913347,104.19444364302734,1666.9985018726595,-0.196254681647936,1559.2249999999422,99.57499999996308
142,1557.2857154519636,115.22857072310592,1570.1428576707854,104.37142784019012,1666.9985018726595,-0.196254681647936,1559.0975609732145,99.26829268124612
143,1555.937500022132,115.90624998557676,1569.63157892772,104.94736839781773,1666.9985018726595,-0.196254681647936,1559.0697674267287,99.25581394279276
144,1554.966666666702,116.46666666663802,1569.1388883589168,105.1388886241698,1666.9985018726595,-0.196254681647936,1559.0454542720752,98.97727251225308
145,1554.6000000002011,116.299999999865,1568.621621181918,105.54054036710347,1666.9985018726595,-0.196254681647936,1558.9772725561863,98.86363613494072
146,1554.2258070167911,116.16128998984958,1567.7105263648266,105.99999955692168,1666.9985018726595,-0.196254681647936,1559.0714284458986,98.59523799712495
147,1553.9688631240144,116.2186764948924,1567.432440183251,106.1350420542264,1666.9985018726595,-0.196254681647936,1559.1627644106377,98.55809849105638
148,1553.833334360502,116.29999933268128,1566.7222209432734,106.72222068020436,1666.9985018726595,-0.196254681647936,1559.116278621116,98.58139419544156
149,1554.6144418487556,115.815348709894,1566.506351990426,106.89785860545469,1666.9985018726595,-0.196254681647936,1559.199921532455,98.6220987396538
150,1554.376174065131,115.8654570347818,1565.7896713049215,107.61245047864044,1666.9985018726595,-0.196254681647936,1558.9999989167177,98.27499768240904
151,1554.9423006908476,115.56496226775717,1565.5646417641308,107.84779381739388,1666.9985018726595,-0.196254681647936,1559.0749995095068,98.42499893649644
152,1553.853814224637,116.29907361300306,1564.829378562442,108.48102607493158,1666.9985018726595,-0.196254681647936,1559.0749995852236,98.42499905114587
153,1552.6726985772546,117.05494391739448,1563.4007842724384,109.80478763868236,1666.9985018726595,-0.196254681647936,1558.977777629426,98.06666630256792
154,1552.5519812368418,117.27793854054816,1562.8401580503955,110.07756064671383,1666.9985018726595,-0.196254681647936,1558.8749999985723,98.09999999372108
155,1552.3497273226064,117.35803886149272,1562.7591319635812,109.93258358953958,1666.9985018726595,-0.196254681647936,1558.7749999999576,97.87499999899
156,1551.7476203261574,117.7615516589288,1562.0685222923796,110.69915975290726,1666.9985018726595,-0.196254681647936,1558.8333333333323,98.36111111108865
157,1550.735007683181,118.42438714199818,1561.0373144751284,111.57111906364436,1666.9985018726595,-0.196254681647936,1559.0540540540487,98.24324324321316
158,1550.063240603823,118.8478611827828,1560.2649508157356,112.2297793262152,1666.9985018726595,-0.196254681647936,1559.054054054054,97.94594594594578
159,1549.9464174010952,118.9020566722741,1560.0193028551828,112.18081146789216,1666.9985018726595,-0.196254681647936,1559.054054054054,97.94594594594552
160,1549.196435347608,119.36976966133528,1559.2394201560917,112.7227502909726,1666.9985018726595,-0.196254681647936,1559.054054054054,97.94594594594594
161,1548.7313828551494,119.67195733198253,1559.14967901081,112.731998939019,1666.9985018726595,-0.196254681647936,1559.090909090909,97.9090909090909
162,1548.248936802621,119.93090103303813,1558.639097413009,113.0883766067506,1666.9985018726595,-0.196254681647936,1559.3513513513512,97.64864864864865
163,1547.9702047587118,120.22843644188588,1557.994147292521,113.386016760219,1666.9985018726595,-0.196254681647936,1559.2820512820513,97.97435897435898
164,1547.6144872123728,120.78854712521886,1557.1184063039243,113.7342513528869,1666.9985018726595,-0.196254681647936,1559.1944444444443,98.08333333333331
165,1547.4368298000934,120.91463032330202,1556.593546378275,114.1052091348347,1666.9985018726595,-0.196254681647936,1559.3947368421052,97.84210526315788
166,1547.5352004017664,120.929292619171,1555.967084359438,114.4545898103788,1666.9985018726595,-0.196254681647936,1559.421052631579,97.8157894736842
167,1547.215276965878,121.56702547571174,1555.655347760151,114.61201092414136,1666.9985018726595,-0.196254681647936,1559.3783783783786,97.94594594594597
168,1547.4359212551738,121.39198707771048,1555.9260027526732,114.47003856187078,1666.9985018726595,-0.196254681647936,1559.5500000000002,97.925
169,1547.5252324563166,121.46935752617595,1555.9365749869305,114.46147110969184,1666.9985018726595,-0.196254681647936,1559.6666666666663,98.05128205128204
170,1547.517322660762,121.95526456537382,1555.8002274966682,114.55477979172282,1666.9985018726595,-0.196254681647936,1559.7179487179487,98.0
171,1547.902775198408,121.7072739208144,1555.9591388253843,114.44274110264602,1666.9985018726595,-0.196254681647936,1559.825,98.05
172,1547.9231802131092,122.06193255956136,1556.1339650139182,114.3219080879792,1666.9985018726595,-0.196254681647936,1559.9736842105262,97.8157894736842
173,1547.8750443366296,122.30338777931628,1556.219782747783,114.3764752865878,1666.9985018726595,-0.196254681647936,1559.8285714285714,97.88571428571429
174,1548.0523052409308,121.94007174384096,1556.3390628567308,114.29681807093549,1666.9985018726595,-0.196254681647936,1560.108108108108,97.70270270270272
175,1548.188543710475,122.20231297418476,1556.2888521948782,114.27648008005954,1666.9985018726595,-0.196254681647936,1560.0526315789473,97.57894736842104
176,1548.1922298577008,122.34005494371304,1556.2885710366756,114.27324371041264,1666.9985018726595,-0.196254681647936,1559.9729729729731,97.67567567567568
177,1548.3770346764138,122.33578021608304,1556.3581341541162,114.14901364965932,1666.9985018726595,-0.196254681647936,1560.4411764705883,97.41176470588236
178,1548.4627408789152,122.18309296662704,1556.3803084486212,114.1247016381996,1666.9985018726595,-0.196254681647936,1560.6666666666663,97.27777777777776
179,1548.7189761930772,122.02222243112762,1556.4574666413002,114.05650874217544,1666.9985018726595,-0.196254681647936,1560.6,97.28571428571428
180,1549.0225445897754,121.78597075017235,1556.878959679285,113.90148787809908,1666.9985018726595,-0.196254681647936,1560.6875,97.15625
181,1549.028697256492,121.85571012792455,1556.8469878843405,113.85127615339636,1666.9985018726595,-0.196254681647936,1560.909090909091,97.15151515151516
182,1549.104018181605,121.87555093965744,1556.8522115771852,113.8457269446482,1666.9985018726595,-0.196254681647936,1561.09375,97.21875
183,1549.0996064151225,121.95349373000484,1556.8419339133077,113.8555232147188,1666.9985018726595,-0.196254681647936,1561.4,97.14285714285714
184,1549.0576070804552,122.34584894465227,1556.3086010987736,114.5656782816666,1666.9985018726595,-0.196254681647936,1561.3142857142857,97.25714285714284
185,1549.056417667499,122.34738434724127,1556.306870423307,114.56719720337163,1666.9985018726595,-0.196254681647936,1561.4722222222222,97.25
186,1549.0135787041077,122.4856414891897,1556.2809849002645,114.58970938117557,1666.9985018726595,-0.196254681647936,1561.6857142857143,97.17142857142856
187,1549.0375504798108,122.2493318189445,1556.3606601755498,114.57693258879308,1666.9985018726595,-0.196254681647936,1561.7222222222222,97.2222222222222
188,1549.0914263985974,122.17485338915198,1556.6103968388072,114.35082475619144,1666.9985018726595,-0.196254681647936,1562.0666666666664,97.06666666666663
189,1548.9187102896851,122.42120853375808,1556.397764174063,114.59520726774056,1576.9999999999982,141.49999999999983,1562.46875,97.03125
190,1548.9210782758926,122.4182209453391,1556.4011331029494,114.59232017720852,1576.9999999999982,141.49999999999983,1562.375,97.125
191,1549.0036034433494,122.30184211466448,1556.6317211143496,113.99702531444454,1576.9999999999982,141.49999999999983,1562.375,97.125
192,1548.9040454961598,122.24498750686108,1556.7432832985598,113.89291346182058,1576.9999999999982,141.49999999999983,1562.6176470588234,97.17647058823528
193,1548.9041891451564,122.24479971249484,1556.7435032290769,113.89272485259326,1576.9999999999982,141.49999999999983,1562.7878787878788,97.0909090909091
194,1548.983587989233,122.21804123850312,1556.7925530711527,113.79540411934978,1576.9999999999982,141.49999999999983,1562.78125,96.96875
195,1548.9843363824311,122.21706034069732,1556.7937720665177,113.79433143535029,1576.9999999999982,141.49999999999983,1563.09375,96.84375
196,1548.918082418544,122.30524677019248,1556.544312662684,114.0158129302222,1576.9999999999982,141.49999999999983,1564.0,96.51515151515152
197,1548.9177827229832,122.30564822171556,1556.5438403055834,114.0162220762929,1576.9999999999982,141.49999999999983,1564.0,96.47058823529412
198,1548.917777654331,122.30565503765902,1556.5438322831524,114.01622899667026,1576.9999999999982,141.49999999999983,1564.1714285714286,96.42857142857144
199,1549.0504526112452,122.23817463567995,1556.74863913022,113.83718019738916,1575.9999999999982,141.49999999999983,1564.0555555555554,96.33333333333331
200,1549.2053846481008,122.16857355799256,1556.7820477552334,113.80720261673665,1575.9999999999982,141.49999999999983,1564.0,96.3783783783784
