position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,,,,
30,1083.529411,25.35294188,1089.687498,17.81250166,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
31,1083.333367,25.55549468,1089.105278,18.47368401,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
32,1083,26.50000009,1088.8,18.80000048,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
33,1083.000381,26.35238923,1088.529721,19.17612702,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
34,1082.687463,26.68736958,1087.777615,19.61149957,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
35,1082.437499,27.81250377,1087.399994,20.00000761,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
36,1082.117647,28.41176473,1087.142857,20.00000008,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
37,1082.125001,28.56249895,1087,20.31249977,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
38,1082,28.99999999,1087.133333,20.46666668,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
39,1081.6,29.46666667,1087.066667,20.66666667,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
40,1081.5,30.49999996,1086.5,21.56249999,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
41,1081.411766,31.05881677,1085.933337,22.13333064,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
42,1081.375,31.37499996,1085.733333,22.5333334,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
43,1081.375049,31.37483838,1085.562577,22.87490659,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
44,1081.199999,32.40000527,1084.647055,23.64706632,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
45,1081,32.81249978,1084.5,24.18750047,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
46,1080.875,33.62499995,1084.117647,24.47058822,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
47,1080.937498,33.9375133,1083.466656,25.4000305,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
48,1080.8125,34.81250004,1083.3125,25.56250013,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
49,1080.882352,35.17647812,1082.933328,26.46668224,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
50,1080.8125,35.81249998,1083.0625,26.4375,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
51,1081,36.00000131,1082.722221,27.16667325,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
52,1081.049999,36.1500027,1082.666666,27.50000681,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
53,1081,37.00000158,1082.222221,28.27778257,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
54,1081,37.33340501,1082.24996,28.68768109,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
55,1081.05,37.85000218,1082.499998,28.50000624,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
56,1081.166657,37.8889243,1082.187496,29.43758481,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
57,1081.166668,38.6666858,1081.944436,29.88894611,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
58,1081.277761,39.05564076,1081.833334,30.50015804,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
59,1081.65,40.10000006,1081.8,31.13333505,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
60,1081.650006,40.60001,1081.777771,31.3889164,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
61,1081.588242,41.0588329,1081.529405,32.00003068,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
62,1081.388907,41.16685889,1081.588201,32.47102388,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
63,1081.117641,41.705908,1081.529413,33.29419,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
64,1080.952471,42.3818406,1081.428213,33.8598201,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
65,1080.859068,42.77486247,1081.35123,34.4602394,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
66,1080.648586,42.95238023,1081.231554,34.72590521,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
67,1080.500175,43.99451042,1080.850176,36.39753803,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
68,1080.178013,44.03733157,1080.868116,36.50208816,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
69,1079.87742,43.81476736,1081.05155,36.72175593,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
70,1079.513696,44.66049238,1080.859476,37.67134034,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
71,1079.10368,44.91831748,1080.779125,37.87296819,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
72,1079.091645,44.93714252,1080.80626,37.92704068,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
73,1079.022339,44.77173526,1080.712793,38.10466856,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
74,1078.71046,45.19685713,1080.698594,38.28188174,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
75,1078.552615,45.17823287,1080.634227,38.35446982,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
76,1078.484775,45.28418144,1080.635331,38.79809464,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
77,1078.326255,45.56995259,1080.65182,38.92790994,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
78,1078.190404,45.6145322,1080.662212,38.93582495,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
79,1078.2312,45.40628313,1080.738877,38.72594514,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
80,1077.821779,45.29756881,1080.817528,38.67921446,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
81,1077.697891,45.36917379,1080.72577,38.76912939,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
82,1077.69252,45.24000304,1080.817363,38.68314636,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
83,1076.919691,46.13673922,1080.537666,39.28368116,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
84,1076.673378,46.37220521,1080.517198,39.15367118,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
85,1076.810379,46.18401673,1080.461653,39.15828124,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
86,1076.218198,46.56000439,1080.461012,39.47121782,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
87,1075.951987,46.46758026,1080.43582,39.35701767,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
88,1075.180172,46.50953706,1080.232683,40.12905878,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
89,1075.051817,46.53979152,1080.16473,40.01066694,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
90,1075.056628,46.5366437,1080.166334,40.00641423,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
91,1075.06913,46.31045398,1080.197791,39.9477971,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
92,1074.041714,46.82882444,1079.804007,40.7219827,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
93,1074.060689,46.82041206,1079.811135,40.70440777,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
94,1073.752266,46.98515695,1079.710494,40.77423425,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
95,1073.753016,46.9847986,1079.710796,40.77353273,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
96,1073.64234,47.15485063,1079.591776,41.0614179,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
97,1073.199995,47.47713147,1079.699299,40.95665123,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
98,1073.222694,47.53287959,1079.819897,40.68866551,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
99,1073.346489,47.51107535,1079.747949,40.90819327,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
100,1072.47373,48.34972616,1079.41138,41.63428175,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
101,1072.439587,48.35064183,1079.316293,41.63377795,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
102,1072.546241,48.61744785,1079.142326,41.96050237,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
103,1072.541651,48.62097193,1079.132026,42.10926404,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
104,1072.233409,48.9630545,1079.434856,41.76864967,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
105,1072.497984,48.83496104,1079.576949,41.63401313,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
106,1071.999994,50.000006,1079.149992,42.45000938,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
107,1071.999994,50.00000562,1079.157886,42.31579902,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
108,1072.166414,49.88913642,1078.789152,42.84246791,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
109,1071.945141,50.40524883,1078.678025,42.84926205,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
110,1072.124496,50.12442269,1078.419634,43.23670629,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
111,1072.444889,50.20503696,1078.27901,43.34214906,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
112,1072.508376,50.15606227,1078.178858,43.38075751,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
113,1072.857095,50.2037914,1078.114527,43.356975,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
114,1072.978058,50.38758652,1078.00039,43.59584902,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
115,1072.697622,50.71054795,1077.532793,44.25570183,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
116,1073.249808,50.79399508,1077.769987,43.87355802,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
117,1073.360421,50.86921231,1077.624075,44.10991231,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
118,1073.346838,51.3898637,1077.461168,44.32392339,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
119,1073.698609,50.99658804,1077.571057,44.26730716,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
120,1073.829655,51.31916373,1077.226069,44.88625858,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
121,1073.879222,51.46355449,1077.241247,44.75267934,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
122,1074.184389,51.59823249,1077.216871,45.00111848,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
123,1074.194219,51.4360434,1077.234764,44.99815196,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
124,1074.427537,51.59581705,1077.430424,44.42885851,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
125,1074.748069,51.58121341,1077.144819,44.79044783,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
126,1075.298924,52.19668589,1076.96433,45.25933687,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
127,1075.412507,51.60684216,1077.029915,44.81062939,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
128,1075.388942,52.05614433,1076.826615,45.72790342,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
129,1075.756004,51.51448515,1077.031457,45.01445938,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
130,1076.468451,52.05395744,1076.900647,45.5441021,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
131,1076.559289,51.81179102,1076.977851,45.45886272,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
132,1077.102249,51.67907677,1076.835582,46.00114227,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
133,1077.425249,51.84664432,1076.802665,46.0429436,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
134,1078.160991,52.12076656,1076.905283,46.25704093,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
135,1077.971632,52.00906484,1076.871821,46.0139869,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
136,1078.302016,51.703776,1076.871394,45.49053124,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
137,1079.220078,52.26701055,1076.813558,46.45493203,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
138,1079.313423,52.20499672,1076.812881,46.45914653,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
139,1079.738909,52.29428823,1076.810994,46.46828125,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
140,1080.053899,52.25159149,1076.884763,46.31236631,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
141,1080.317721,52.3123646,1076.917763,46.31455145,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
142,1079.941903,51.97129458,1076.718284,45.69552242,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
143,1080.313573,52.22438952,1076.785058,45.71020679,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
144,1080.793408,52.66838801,1076.864521,45.54862166,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
145,1080.827584,52.61010194,1076.905465,45.66927224,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
146,1080.828193,52.61068513,1076.827063,45.69898586,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
147,1081.095346,52.76202733,1076.863737,45.77294688,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
148,1081.334286,53.33433613,1076.750755,45.90187514,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
149,1081.318181,53.72727216,1076.714286,45.80952344,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
150,1081.409093,53.77272953,1076.500003,46.60000484,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
151,1081.500224,54.20861817,1076.714522,46.71473176,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
152,1081.608711,54.34784175,1076.714305,46.7143242,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
153,1082.142857,54.95238095,1076.772727,46.86363641,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
154,1082.045455,55.18181847,1076.76,47.2400004,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
155,1082.217393,55.43478423,1076.708336,47.45833796,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
156,1082.318182,55.81818203,1076.708334,47.62500042,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
157,1082.727273,56.13636369,1077.222222,48.00000009,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
158,1082.826087,56.26086992,1077.304348,48.43478314,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
159,1082.880001,56.72000141,1077.440002,48.56000317,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
160,1082.650001,56.95000203,1077.409093,49.18182134,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
161,1082.714292,57.42858034,1077.434795,49.34784568,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
162,1082.857149,57.71429154,1077.476202,49.33335598,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
163,1083.099754,57.60020775,1078.041668,50.37453486,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
164,1083.100767,57.60285361,1078.418994,50.46048106,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
165,1083.001376,57.50507664,1078.587841,50.46288517,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
166,1082.984943,57.7420867,1079.120691,51.16066177,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
167,1083.10623,57.81425102,1079.565106,51.67598904,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
168,1083.036426,57.9067721,1079.44566,51.83954116,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
169,1083.120261,57.8389846,1079.50088,51.91873384,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
170,1082.99599,57.76732349,1079.463211,51.86314244,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
171,1082.631375,57.70067531,1079.619407,51.86944637,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
172,1082.406111,57.77677489,1079.596309,51.78209797,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
173,1082.202759,57.88377898,1079.51884,51.61285872,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
174,1081.99828,58.42311913,1079.609381,51.62965145,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
175,1081.998159,58.47013854,1079.729614,51.79838935,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
176,1081.89457,58.69572641,1079.822026,51.75638775,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
177,1081.630502,59.6837066,1080.035066,52.06871113,1126.161798,20.48539326,1190.275281,59.94382022,1114.626404,2.452247191,1131.053933,22.28764045,,,,
