position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,,,,,,,,,,,,
4195,1052.334042,161.5992709,1048.286272,169.9266429,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4196,1052.857565,161.0707626,1048.267247,169.7321169,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4197,1053.214286,160.8571429,1048.285714,169.9285714,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4198,1053.69231,160.3846133,1048.285716,169.9285663,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4199,1053.928683,160.2141793,1048.285818,169.9283068,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4200,1054.384615,159.8461538,1048.866667,168.9333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4201,1054.5,159.8333333,1048.857143,168.7142857,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4202,1055.833333,158.9166667,1048.933333,168.4666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4203,1056.25,159.0625,1049.133333,168,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4204,1056.615385,159,1049.25,167.125,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4205,1056.857143,158.8571428,1049.375,166.9374999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4206,1057.181818,158.6363636,1049.4,166.7333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4207,1058.166667,158.4166667,1049.6,166.2666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4208,1058.461541,158.3076911,1050.125003,165.8124966,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4209,1059.928571,157.7142857,1050.2,165.4666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4210,1060.230769,157.6153846,1050.428571,164.8571429,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4211,1060.230769,157.6153846,1050.533333,164.6,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4212,1060.615385,157.3846152,1051.000001,163.9999995,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4213,1061.3125,157.3125,1051.125,163.875,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4214,1061.3125,157.3125,1051.125,163.875,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4215,1061.769231,157.2307692,1051.466667,163.2,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4216,1062.307692,157,1051.8125,162.9375,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4217,1062.692308,157,1051.8125,162.9375,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4218,1063,156.9166667,1052.2,162.3333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4219,1063.5,156.7142857,1052.571429,162.0714286,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4220,1064.533333,156.0666667,1053,161.5,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4221,1065.307692,156,1053.2,161.3333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4222,1065.307692,156,1053.2,161.3333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4223,1065.5,155.8571429,1053.692308,160.7692308,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4224,1066,155.5,1053.857143,160.6428571,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4225,1066.769231,154.8461538,1054.076923,160.4615385,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4226,1067,154.6666667,1054.833333,159.9166667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4227,1067.230769,154.6153846,1055.25,159.6666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4228,1067,154.6666667,1055.769231,159.0769231,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4229,1067.230769,154.6153846,1056.076923,158.7692308,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4230,1067.666667,154.0666667,1056.285714,158.5714286,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4231,1067.642857,154,1057,158,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4232,1068,153.6666667,1057.071429,157.8571429,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4233,1068.285714,153.3571428,1057.769231,157.3846153,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4234,1068.461743,153.3075925,1058.214657,156.9284659,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4235,1068.75,153.1666667,1058.214286,156.9285714,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4236,1069.266733,152.6666192,1058.866812,156.3999715,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4237,1069.274554,152.6610327,1059.30834,156.1739755,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4238,1069.071685,152.7855292,1059.267192,156.1332449,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4239,1069.615385,152.2307692,1059.357143,155.9285714,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4240,1069.5,152.0714286,1059.357143,155.9285714,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4241,1069.461538,152,1059.6,155.8,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4242,1069.615393,151.4615302,1060.117664,155.3529378,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4243,1069.857143,151.0714286,1060.3125,155.1875,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4244,1069.666667,151.1999999,1060.3125,155.1874999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4245,1069.857143,151.0714285,1060.769231,155,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4246,1069.788055,150.9983193,1061.082274,154.5370716,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4247,1070.201191,150.3985931,1062.003243,154.1327206,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4248,1070.846104,149.3846324,1062.999999,153.8000101,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4249,1070.916522,149.4167825,1062.866494,153.7333955,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4250,1071.097481,149.1256742,1063.195684,153.2741176,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4251,1071.508797,148.7779399,1063.579131,153.2431035,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4252,1071.937775,148.1870957,1064.000866,152.9997126,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4253,1072.001497,147.7976053,1063.651248,153.1162507,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4254,1072.266765,147.333218,1064.000259,152.8665427,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4255,1072.461539,146.9230751,1064.46667,152.5999986,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4256,1072.500004,146.9999922,1064.714302,152.4999935,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4257,1072.733333,146.3333333,1064.714286,152.5,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4258,1073.266667,145.6666664,1065.266667,152.1333331,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4259,1073.411771,145.5293975,1065.411792,151.8823411,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4260,1074.008328,144.6288785,1066.137666,151.3415304,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4261,1074.214286,144.4285713,1066.0625,151.3124999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4262,1074.187505,144.3124933,1066.384633,150.9999877,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4263,1074.785714,143.5714286,1066.733333,150.8666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4264,1075,143.3571429,1066.733333,150.8666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4265,1075.428573,142.1428548,1067.928576,150.3571384,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4266,1075.615385,141.7692308,1068.125,150,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4267,1075.75,141.6666667,1068,150,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4268,1076.384615,140.8461538,1068.857143,149.2857143,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4269,1076.384615,140.5384615,1068.692308,149.3076923,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4270,1076.714286,139.8571429,1069,149,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4271,1076.714286,139.8571429,1069.266667,148.6666667,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4272,1076.8,139.1333333,1069.928571,148.1428571,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4273,1076.8,139.1333333,1070.066667,147.9333333,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4274,1076.846183,138.7691795,1070.500058,147.4999291,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4275,1076.858754,138.9259076,1071.003233,146.9959593,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4276,1076.642857,138.3571424,1071.400001,146.6666657,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4277,1076.600011,138.2666476,1071.71431,146.4285309,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4278,1076.60347,137.9266818,1071.818955,146.1769958,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4279,1076.858057,136.7087646,1072.652116,144.9931021,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4280,1076.62521,137.0621202,1072.333701,145.599228,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4281,1076.333541,137.0662102,1072.375383,145.436707,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4282,1076.3125,136.3124999,1072.470588,145.2352939,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4283,1076.313256,135.8731963,1072.938691,144.7466851,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4284,1076.250121,135.37324,1072.868288,144.7303672,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4285,1076.3125,134.8749989,1072.846155,144.6153817,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4286,1076.357143,134.4999939,1073.000005,144.3571318,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4287,1076.538462,133.6923075,1073.454546,143.7272724,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4288,1076.642937,133.4995631,1073.571732,143.1420905,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4289,1076.625,133.0625,1073.571429,143.142857,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4290,1076.642874,132.499906,1073.764755,142.411623,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4291,1076.785714,132,1073.764706,142.3529412,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4292,1076.866667,131.7333331,1073.941177,141.8823524,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4293,1076.857154,131.4999563,1074.000021,141.6469905,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4294,1076.928571,131,1074.133333,141,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4295,1077.000019,130.7332715,1074.400031,140.3998788,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4296,1077,130,1074.5,139.9999999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4297,1077,129.9999999,1074.5,139.8124997,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4298,1077,129.9999976,1074.625001,139.0624963,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4299,1077.076923,129.2307692,1074.625,139.0625,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4300,1077.142857,129.2857141,1074.642857,138.4999996,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4301,1077.298881,128.6346114,1074.817191,138.0387686,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4302,1077.4,128.2,1074.928571,137.9999999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4303,1077.4,128.1999997,1075,137.7333327,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4304,1077.642863,128.3571341,1075.133336,137.3333136,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4305,1077.646476,128.3513029,1075.354123,136.5193897,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4306,1077.74093,128.5003532,1075.575303,135.6813135,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4307,1077.657909,128.4226216,1075.552337,135.5563141,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4308,1077.620292,128.7625443,1075.59162,135.9910872,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4309,1077.162901,129.6705136,1075.507753,136.3428272,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4310,1077.601961,130.0096991,1075.446557,136.8503919,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4311,1077.428603,130.1428329,1075.266663,138.0665927,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4312,1077.384629,130.3076827,1075.357141,137.9999683,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4313,1077.416678,130.4166592,1075.357141,137.9999758,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4314,1077.001041,130.9989552,1075.266549,138.2642845,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4315,1077.583346,130.6666601,1075.249999,138.0624776,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4316,1077.254111,131.2903479,1075.291685,137.7857653,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4317,1077.719453,131.136849,1075.280002,137.5438326,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4318,1077.653399,131.3412302,1075.279138,137.5699259,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4319,1077.385409,131.6998483,1075.290581,137.8263315,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4320,1077.54242,132.0553966,1075.191846,138.3511079,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4321,1077.534291,132.2656351,1075.067218,138.4639075,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4322,1077.636364,132.3636363,1074.375,139.4374997,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4323,1077.916669,132.3333327,1074.375,139.4374955,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4324,1077.636364,132.8181818,1074.5,139.4999999,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4325,1078.000007,132.8461535,1074.705883,139.35293,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4326,1078.000004,132.9999992,1074.82353,139.4117555,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4327,1077.916668,133.2500011,1074.823529,139.4117616,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4328,1077.818177,133.3636449,1074.823527,139.4117703,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4329,1077.645598,133.6415072,1074.688658,139.1195939,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4330,1077.737017,133.7321396,1074.688734,139.117837,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4331,1077.572639,133.7857162,1074.706903,138.8787658,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4332,1077.56131,133.9394847,1074.686316,139.1273,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4333,1077.557628,133.9403723,1074.705423,138.8884011,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4334,1078.549215,134.3686468,1074.66777,138.4703183,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4335,1078.273894,134.5422422,1073.955425,138.8075964,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4336,1078.037937,134.5073773,1073.898141,139.1232324,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4337,1078.25433,134.5407039,1073.998382,138.914675,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4338,1077.754087,134.5564973,1073.933,139.2142478,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4339,1077.651327,135.1265896,1073.83489,139.370085,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4340,1077.296872,135.0055828,1073.583131,139.3053381,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4341,1077.420486,135.2189784,1073.466434,139.2424319,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4342,1077.240719,135.08964,1073.047554,138.7951581,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4343,1076.990376,135.2099068,1072.685348,139.2192976,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4344,1077.456965,135.5100752,1072.649558,139.0436232,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4345,1078.143429,135.7853604,1072.766149,138.7051343,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4346,1077.506319,136.0797981,1072.350957,139.2639395,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4347,1077.997774,136.499064,1072.561293,139.0020264,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4348,1077.861267,136.6423926,1072.756935,138.6836899,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4349,1078.366465,137.2834067,1073.308102,138.0426766,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4350,1077.867491,137.0068999,1072.703604,138.6111464,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4351,1078.578839,137.6589892,1072.964282,138.5110336,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4352,1077.945339,137.3574864,1072.302192,138.9919106,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4353,1077.902664,137.4956265,1072.425002,138.9065541,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4354,1078.29477,137.8218745,1072.981421,138.3707868,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4355,1078.410133,139.015549,1073.023622,138.4416647,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4356,1078.542902,139.385699,1073.292702,138.4772045,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4357,1078.404509,139.5374029,1073.295308,138.4759458,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4358,1078.079816,139.7001366,1073.296954,138.4746825,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4359,1078.168633,140.3368381,1073.61465,138.3056325,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4360,1078.053873,140.3739366,1073.021315,138.7616383,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4361,1077.987,140.4695681,1073.137423,138.7242363,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4362,1078.068526,140.672351,1072.852429,138.9606208,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4363,1078.028624,140.5775275,1072.657816,139.0263948,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4364,1077.904754,141.5637112,1072.910021,139.0000234,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4365,1077.922629,141.8596277,1073.059918,139.0457088,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
4366,1077.854117,141.9974258,1072.617335,139.2378461,1119.597378,8.732209738,1171.876404,30.97191011,1121.329588,12.62546816,1034.5,582,,,,,,,,,,,,
