position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
0,1554.6153846153845,15.538461538461538,1552.2142857142858,10.714285714285714,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.2666666666667,10.2
1,1556.7272355719165,15.772628762976469,1549.5713423756426,11.178574583704092,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.4074077770433,9.629629737085356
2,1556.6086912712838,15.82607295066107,1549.9999897340203,11.071430096889161,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.535714295802,9.642857145566865
3,1556.999999800495,16.304345154695394,1550.8148132093318,11.000000753002805,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.5357142857958,9.642857142877455
4,1557.0869564869197,16.434782318819916,1551.1199998515426,10.960000101083052,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.8749999999998,9.541666666666664
5,1557.3333291294232,16.4761826420254,1551.4285669283242,11.071427441933084,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.4230769230767,9.46153846153846
6,1557.5789458547322,16.578943097396927,1552.1111086997942,11.11111064014423,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1532.9615384615383,9.499999999999998
7,1557.499999638446,16.874998823995547,1552.2083327569505,11.29166658819678,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1533.4999999999998,9.68181818181818
8,1557.833332418695,16.944437228607693,1552.1739079615115,11.782609054818538,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1533.6190476190473,9.809523809523808
9,1558.368420830597,17.26315542583558,1552.79999880675,11.960000579251448,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.0588235294115,9.823529411764703
10,1558.9047616486118,17.38095183037392,1553.0000000034242,12.00000026952805,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.0555555555552,9.944444444444443
11,1558.913042566638,17.434779126639405,1553.6399988008138,12.080001134024425,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.2105263157891,9.999999999999998
12,1559.5416626501924,17.833321067463274,1553.874991610823,12.124999769036636,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.411764705882,10.058823529411763
13,1560.08331213164,18.458303015974714,1553.909069803613,12.454535514776174,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.411764705882,10.058823529411763
14,1559.9999814383964,18.86953673726336,1553.909073379313,12.45453632884785,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.8461538461536,10.23076923076923
15,1560.1739043610694,19.043460993000703,1554.3043375265856,12.739127314724822,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.3999999999996,9.999999999999998
16,1560.37419300816,19.790512111837447,1554.618399201426,13.094730379902995,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.4999999999998,9.999999999999998
17,1560.3911516666192,19.912729357258826,1555.499833437754,13.13624013716395,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.4999999999998,9.999999999999998
18,1560.4998563032564,19.999676564373086,1555.8694051107316,13.347718175507143,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.4999999999998,9.999999999999998
19,1560.857005449022,20.57111439858539,1555.8693918471001,13.3477152062587,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.8461538461536,10.23076923076923
20,1560.7405678061834,20.518119589485995,1556.3331530478747,13.66655366536458,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1534.9285714285713,9.857142857142856
21,1560.8076219714435,20.615221747076525,1557.1110731620613,13.944427874151351,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1535.4444444444441,9.777777777777777
22,1560.8399961984453,21.399991156130426,1556.9999980842815,13.999998305569063,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1535.3749999999998,9.999999999999998
23,1561.5768436259143,21.692131945851347,1557.166585689332,14.22214453874006,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1535.4444444444441,9.777777777777777
24,1561.7307580210093,22.230742627867766,1557.499991142357,14.49999177024413,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1535.285714285714,9.57142857142857
25,1562.3332745904327,22.14797005202888,1557.9999289591935,14.684197468587227,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1535.9999999999982,8.499999999999991
26,1562.5185156439147,22.999991305104732,1557.9999962136865,14.842103407994157,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.1999999999994,8.199999999999998
27,1562.7407226854145,23.222192021437834,1558.0555491301257,15.111098401646792,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
28,1563.3125000984933,23.84375033290236,1558.3529428701213,15.411767273907834,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
29,1563.6551726483037,24.379310825219324,1558.1764715290903,15.529413111212174,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
30,1563.999999890048,25.28571408374372,1558.388888838527,15.777777716799351,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
31,1564.464285703661,25.928571411482423,1558.3636363624494,15.999999997811157,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
32,1564.666666666115,26.333333332283722,1558.631578947073,16.473684210254856,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
33,1564.8148148144644,27.55555555503663,1558.5789473683822,16.789473684022393,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1536.9999999999966,6.999999999999984
34,1565.2608695650536,28.130434782282606,1559.3684210525748,17.421052631510964,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
35,1566.0666666666657,28.966666666665336,1559.3684210526312,17.421052631578615,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
36,1566.699999999999,29.666666666665503,1559.2999999999995,17.799999999999624,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
37,1567.1874999999998,29.906249999999822,1559.6111111111106,18.222222222222157,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
38,1567.3749999999998,30.124999999999627,1559.999999999999,18.55555555555545,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
39,1567.4999999999852,30.266666666641157,1560.590909090915,19.181818181830483,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
40,1567.7586206897038,30.655172415397303,1561.3636363682813,20.000000005732016,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
41,1567.9333333526165,30.733333441948947,1561.5238097875329,20.90476219624067,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
42,1568.419354859596,31.16129035551985,1562.227272789358,21.36363646202647,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
43,1568.5000040221635,31.26667589925009,1562.3600174568223,21.920022842046738,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
44,1568.7096709722975,31.225798883611173,1563.037037562845,22.222219997266468,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
45,1569.137931031176,31.44827585558519,1563.173913041836,22.043478259879798,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
46,1569.4827586188248,31.44827585827014,1563.615384614181,22.192307691366057,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
47,1569.8709667108194,31.935481818898417,1564.1923069275404,22.846153100952723,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
48,1570.0357142566281,32.17857142769225,1565.1071430506845,23.607143144030463,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
49,1570.1289783260409,32.41926503709543,1565.451597690075,24.48384346093976,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
50,1569.9392679296088,32.66643965364024,1565.5806047885537,24.419266297353417,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
51,1570.0321693160104,33.22553026250967,1565.703660742744,24.70373562027056,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
52,1570.2328057504535,33.16635855989422,1566.1080654511338,25.429571781499497,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
53,1570.1237995218664,33.24721559306072,1566.1068820884755,25.428575590150462,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
54,1570.2105338555775,33.59016247452454,1566.262517340931,25.68358352008928,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
55,1570.245030361826,33.449932498854466,1566.5587680464225,25.90140834978992,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
56,1570.2427487121483,33.45800309596446,1566.546085163642,26.339411358707746,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
57,1570.2281562547425,33.97308195073643,1566.7086237581557,26.499825031595638,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
58,1570.1391414515836,34.03483317443648,1566.8684893939808,26.739899444616153,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
59,1570.3973472922303,34.209840203894096,1566.8461954297638,26.89382317816832,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
60,1570.7933005921984,34.91692562786177,1566.9224284696936,27.191584532145768,1506.407704654896,41.52006420545746,1616.7275280898878,20.04494382022472,1481.8178170144465,47.81540930979132,1537.9999999999966,6.999999999999984
