position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
0,1593.181818,29.81818182,1581.416667,19.08333333,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
1,1593.181818,29.81818182,1581.416667,19.08333333,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
2,1593.548387,30.67741929,1582.258064,19.54838708,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
3,1594.033333,31.79999959,1583.090909,19.93939382,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
4,1594.114286,32.97142851,1583.806452,20.45161289,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
5,1594.393939,33.8787877,1584.967742,21.41935479,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
6,1594.482758,34.5862056,1585.903225,22.1290319,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
7,1594.571423,34.99998738,1586.628567,22.9714252,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
8,1594.612882,35.58059757,1587.484831,23.8787719,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
9,1594.466639,36.66660298,1588.058807,24.35291769,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
10,1594.482746,36.96548556,1588.709671,24.58063407,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
11,1594.677345,37.41913127,1589.055493,25.2776955,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
12,1594.67731,38.45117541,1590.222119,26.277614,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
13,1594.799999,40.03332307,1590.529409,26.67646761,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
14,1594.733333,40.83333232,1590.941176,26.61764678,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
15,1594.066667,41.66666519,1591.242424,27.42424198,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
16,1594.259259,42.29629245,1591.53125,28.1874988,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
17,1594.310342,43.03446579,1591.818181,29.09090332,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
18,1594.333333,43.89999909,1592.090909,29.54545429,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
19,1594.333267,43.73307875,1592.324331,30.45935405,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
20,1594.178114,43.89126121,1592.606191,31.36293688,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
21,1594.137793,43.89490452,1592.941091,31.55812817,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
22,1594.213895,43.78435306,1593.000425,32.8400348,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
23,1593.964169,44.21219385,1592.878676,32.57527007,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
24,1593.827683,44.13659096,1593.322496,33.16267895,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
25,1593.723819,44.65552336,1593.687798,33.75216686,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
26,1593.093398,45.12498189,1593.838805,34.51995048,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
27,1592.568824,46.14877275,1593.839062,35.59192343,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
28,1592.412427,46.45192557,1593.906198,35.63104086,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
29,1591.969442,46.88302999,1593.973184,36.37903379,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
30,1591.499327,47.35667034,1594.029779,36.88372026,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
31,1591.167975,48.10137952,1593.849786,37.89050258,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
32,1590.891953,48.80097536,1593.89036,38.51674835,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
33,1590.691381,49.42372685,1593.561966,38.81672725,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
34,1590.480938,50.14895987,1593.392612,39.35921361,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
35,1589.675372,50.87407643,1593.480059,40.0072061,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
36,1589.132924,51.5338157,1593.392619,40.0013154,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
37,1588.33321,52.51529551,1593.068835,40.8280894,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
38,1587.899789,53.00036448,1592.84584,41.27013052,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
39,1587.517026,53.62102711,1592.559673,42.20091716,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
40,1587.359989,54.04000987,1592.037015,42.2593308,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
41,1587.103433,55.13796507,1591.586185,42.44834777,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
42,1586.769237,56.30766858,1591.100004,43.43332455,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
43,1586.586208,56.96551358,1590.966667,43.83333447,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
44,1586.714289,57.35712423,1590.629635,44.48147358,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
45,1586.538468,58.19227052,1590.466676,45.16664901,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
46,1586.285718,59.39283785,1590.387101,45.90321881,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
47,1586.25,60.09374858,1590.275862,46.58620798,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
48,1586.322581,61.03225568,1590.133334,47.49999924,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
49,1586.60607,61.78768371,1589.620755,48.55161417,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
50,1586.757577,62.63634947,1589.379313,49.24137734,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
51,1586.85185,63.51846623,1589.000012,49.56664535,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
52,1587,64.4999975,1588.62069,49.89655079,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
53,1587.363636,65.2727219,1588.366668,50.79999795,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
54,1587.781241,65.24993418,1588.531264,51.81247545,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
55,1588.81822,66.06070165,1588.799959,53.33368038,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
56,1589.382456,65.97070384,1589.060533,54.1829143,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
57,1589.810967,66.16360852,1589.379335,54.38358318,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
58,1589.928974,66.05576738,1589.412714,55.76714201,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
59,1590.184432,66.10687643,1589.366708,56.52032285,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
60,1590.651715,66.2439951,1589.41472,57.35492543,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
61,1590.6177,66.23448984,1589.439634,57.58527063,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
62,1590.958725,66.76602444,1589.449164,57.73312624,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
63,1591.089566,66.78436541,1589.490428,57.74416873,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
64,1591.90342,67.9920437,1589.838957,57.57217553,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
65,1592.080717,68.16844257,1590.204511,57.25453702,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
66,1592.573936,68.4474197,1590.204199,57.26291935,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
67,1592.607934,68.45184447,1590.257631,57.38097182,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
68,1593.290775,69.29242691,1590.092005,57.30934961,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
69,1594.02798,69.75027988,1590.091013,57.30375104,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
70,1594.314386,70.05722627,1590.093768,57.90652647,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
71,1594.818431,70.24264155,1589.882439,58.38293199,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
72,1595.885737,70.77144242,1589.937511,58.75005716,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
73,1596.527839,71.27780425,1589.9355,59.16142053,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
74,1596.705902,71.50001009,1590.066676,59.86670982,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
75,1597.000006,71.66666863,1589.96667,60.60001324,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
76,1598.228631,72.08573695,1590.026347,61.50009099,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
77,1599.111245,72.44450491,1590.722312,62.27798791,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
78,1599.945954,73.08108413,1590.82858,62.85715844,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
79,1600.361344,73.38898728,1590.948882,63.3592869,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
80,1601.513667,73.7027557,1591.62871,63.77167436,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
81,1603.050288,74.32510484,1591.973937,64.21092441,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
82,1603.459569,74.62167061,1592.289586,65.21066367,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
83,1604.526336,75.36842877,1592.675699,66.0540808,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
84,1605.125005,75.57500204,1593.102572,66.66667406,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
85,1606.13889,76.30555609,1593.710528,67.21052827,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
86,1606.270274,76.67567666,1593.789479,67.76316272,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
87,1607.028571,77.34285683,1594.447368,68.10526305,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
88,1607.575757,78.15151463,1595.131579,68.92105249,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
89,1607.771428,78.54285667,1595.702703,69.78378372,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
90,1607.935482,79.16128827,1596.184212,70.10526436,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
91,1608.057158,79.71429614,1596.611139,70.80557924,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
92,1608.378388,80.27027949,1597.078973,71.42107136,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
93,1608.65712,81.37140575,1597.363634,72.00000077,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
94,1608.911792,82.2647345,1597.725055,72.42504415,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
95,1608.970572,82.73527683,1598.048782,72.65853998,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
96,1608.914274,83.1428448,1598.743589,73.10256438,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
97,1609.088202,84.05877108,1599.099974,73.17498529,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
98,1608.793963,84.76438925,1600.307529,73.79476169,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
99,1608.71792,85.94864454,1601.142833,74.23808392,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
100,1608.470529,86.32330909,1601.763084,74.6578715,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
101,1608.111056,87.63865464,1602.278986,75.16270932,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
102,1608.249985,88.21865752,1602.674971,75.52498146,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
103,1608.33332,88.88880139,1602.999972,75.93330873,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
104,1608.51351,89.62160104,1603.249993,76.59999377,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
105,1608.36111,90.22221174,1603.461535,76.8205099,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
106,1608.129031,90.74192655,1603.674998,77.09999744,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
107,1608.205882,91.97058714,1604.282051,77.56410227,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
108,1607.868421,92.7894735,1604.230769,77.46153841,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
109,1607.756757,92.75675335,1604.743589,78.05128087,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
110,1607.473692,93.05254549,1605.604631,78.39531408,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
111,1607.250001,93.49999495,1605.820512,78.94871616,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
112,1607.171439,93.28566402,1606.394723,79.92103278,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
113,1606.961398,93.09784765,1606.602494,80.85117573,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
114,1606.838545,93.18962366,1607.142172,81.69244732,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
115,1606.77017,93.113245,1607.425706,82.18471254,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
116,1606.861147,92.49272608,1607.869561,82.49703048,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
117,1606.933616,92.28350596,1608.385828,83.14138895,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
118,1607.041645,92.50254444,1608.725429,83.93854975,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
119,1606.769135,92.81853026,1608.8182,84.42338474,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
120,1606.422566,93.72150217,1608.780355,84.50732912,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
121,1606.40879,94.27296074,1608.850072,84.82425388,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
122,1606.323045,94.94377548,1609.016229,85.34970591,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
123,1606.392177,96.04630723,1609.349535,85.5227671,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
124,1606.463434,96.48528874,1609.449313,85.95874789,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
125,1606.55608,97.21598341,1609.673499,86.44656961,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
126,1606.479768,97.94226134,1609.684851,87.04903135,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
127,1605.692683,99.2203068,1609.628939,88.28895958,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
128,1605.703159,100.1545005,1609.64845,88.7980274,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
129,1605.806165,100.7662503,1609.81896,88.8561589,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
130,1605.606025,101.5759326,1609.79989,88.68599157,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
131,1605.451613,103.4516128,1609.894737,89.3947368,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
132,1605.625273,104.4677815,1609.642999,90.26140478,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
133,1605.67742,105.5161275,1609.738095,90.47618984,1675.078652,51.20786517,1746.904494,65.25280899,1694.925434,6.880490296,1687.185393,69.75280899
