Colony_ID Replicate Leader Follower StartTime EndTime Origin target_choice Target_Nest Origin_Y TandEnd_X TandEnd_Y Fail.Success
3 2 94 128 6838 7005 Original R 36 39 56 4 Success
3 2 30 18 6935 7158 Original R 36 39 56 4 Success
3 2 275 1D5 6936 7288 Original R 36 39 56 4 Success
3 2 23 103 7241 7440 Original R 36 39 56 4 Success
3 2 90 236 7302 7420 Original L 36 39 16 4 Success
3 2 111 33C 7353 7511 Original R 36 39 56 4 Success
3 2 31 28 7420 7809 Original L 36 39 16 4 Success
3 2 9D 30 7640 7890 Original R 36 39 59 39 Fail
3 2 19 240 7785 7905 Original L 36 39 16 4 Success
3 2 272 30D 8045 8295 Original R 36 39 62 7 Fail
3 2 31 1D4 8492 8661 Original L 36 39 16 4 Success
3 2 275 272 8695 9198 Original R 36 39 56 4 Success
3 2 111 18 9028 9160 Original R 36 39 56 4 Success
3 2 9D 94 9183 9762 Original R 36 39 37 5 Fail
3 2 111 332 9583 9685 Original R 36 39 51 26 Fail
3 2 30 31 9730 9765 Original L 36 39 31 40 Fail
3 2 18 F8 9892 10079 Original R 36 39 56 4 Success
3 2 23 332 9892 10094 Original R 36 39 56 4 Success
3 2 30 393 10371 10487 Original R 36 39 56 4 Success
3 2 23 25 11365 11558 Original R 36 39 56 4 Success
3 2 18 1D5 11460 11713 Original R 36 39 56 4 Success
3 2 18 324 12136 12388 Original R 36 39 56 4 Success
3 3 1DF 324 4424 4645 Original L 36 39 10 2 Fail
3 3 31 12 7215 7378 Original L 36 39 18 13 Fail
3 3 31 1D4 7980 8272 Original L 36 39 16 4 Success
3 3 25 28 8748 8927 Original R 36 39 64 15 Fail
3 3 353 94 8760 8845 Original R 36 39 48 37 Fail
3 3 236 3F5 9340 9545 Original L 36 39 16 4 Success
3 3 33C 90 9569 9695 Original R 36 39 53 42 Fail
3 3 90 332 10369 10493 Original L 36 39 18 25 Fail
3 3 30 31 11710 11860 Original R 36 39 40 4 Fail
3 3 30 23 11710 11966 Original R 36 39 41 2 Fail
3 3 30 DE 12270 12510 Original L 36 39 16 4 Success
3 3 33C 31 12800 12986 Original R 36 39 66 25 Fail
3 3 30 272 13120 13230 Left I 16 4 25 26 Fail
3 3 236 F3 13130 13261 Original L 36 39 16 4 Success
3 3 30 31 14046 14160 Left I 16 4 25 35 Fail
3 3 240 16A 14137 14175 Left I 16 4 18 10 Fail
3 4 1DF 324 4070 4246 Original R 36 39 56 4 Success
3 4 30 90 4447 4590 Original L 36 39 27 4 Fail
3 4 30 3F5 5196 5464 Original L 36 39 33 3 Fail
3 4 30 12 5848 5990 Original R 36 39 56 4 Success
3 4 94 28 6326 6543 Original L 36 39 4 3 Fail
3 4 353 103 6872 7125 Original R 36 39 61 8 Fail
3 4 30 25 7030 7197 Original R 36 39 56 4 Success
3 4 90 332 7323 7495 Original L 36 39 16 4 Success
3 4 31 213 7629 7680 Original L 36 39 32 38 Fail
3 4 94 240 7668 7904 Original L 36 39 16 4 Success
3 4 31 3A7 7629 7918 Original L 36 39 16 4 Success
3 4 16A 52 7840 7875 Original L 36 39 34 37 Fail
3 4 30 94 8320 8402 Right I 56 4 38 29 Fail
3 4 240 DE 8815 9028 Original R 36 39 56 4 Success
3 4 30 94 9092 9213 Right I 56 4 36 39 Success
3 4 353 1DF 9234 9520 Original R 36 39 65 6 Fail
3 4 30 F3 9528 9716 Right I 56 4 36 39 Success
3 4 30 240 10132 10298 Right I 56 4 29 21 Fail
3 4 393 240 10386 10441 Original L 36 39 31 36 Fail
3 4 31 353 11170 11305 Left I 16 4 19 31 Fail
3 4 31 103 11932 12078 Left I 16 4 16 26 Fail
3 5 1DF 240 1920 1959 Original L 36 39 25 35 Fail
3 5 1DF 12 2432 2624 Original R 36 39 56 4 Success
3 5 30 25 2780 2827 Original R 36 39 43 34 Fail
3 5 90 31 4260 4292 Original L 36 39 29 37 Fail
3 5 1D5 240 4521 4593 Original L 36 39 17 37 Fail
3 5 1DF 3F5 4598 4718 Original L 36 39 35 13 Fail
3 5 1DF 31 4598 4811 Original R 36 39 56 4 Success
3 5 324 393 5202 5466 Original L 36 39 10 11 Fail
3 5 324 240 6101 6294 Original L 36 39 16 4 Success
3 5 90 3F5 6528 6630 Original L 36 39 23 30 Fail
3 5 332 30 6674 6860 Original R 36 39 46 13 Fail
3 5 90 310 7033 7178 Original L 36 39 16 4 Success
3 5 1DF 94 7463 7670 Original R 36 39 56 4 Success
3 5 332 3A7 7589 7819 Original R 36 39 56 4 Success
3 5 90 3F5 7627 7756 Original L 36 39 16 4 Success
3 5 275 393 7660 7985 Original R 36 39 56 4 Success
3 5 324 23 7830 8030 Original L 36 39 16 4 Success
3 5 7A 16C 7992 8152 Original R 36 39 58 9 Fail
3 5 30 11 8270 8403 Original R 36 39 56 4 Success
3 5 332 240 8266 8537 Original R 36 39 56 4 Success
3 5 26 29 8418 8595 Original L 36 39 16 4 Success
3 5 275 9D 8610 8899 Original R 36 39 56 4 Success
3 5 23B 7A 9337 9651 Original R 36 39 56 4 Success
3 5 332 94 9474 9629 Original R 36 39 56 4 Success
3 5 275 30 10092 10110 Right I 56 4 59 11 Fail
3 5 7A 128 10436 10605 Original R 36 39 56 4 Success
3 5 11 393 10949 11253 Original R 36 39 69 20 Fail
3 5 7A 1000000000 11780 11919 Original R 36 39 56 4 Fail
3 5 240 11 12036 12222 Original R 36 39 62 8 Fail
3 5 7A 393 12847 12880 Original R 36 39 44 33 Fail
3 5 7A 30 14392 14583 Right I 56 4 36 39 Success
3 5 1DF 9D 14969 15122 Right I 56 4 46 38 Fail
4 1 3AF 29 2520 2649 Original L 36 39 18 16 Fail
4 1 123 B2 2914 3020 Original L 36 39 22 30 Fail
4 1 3AF 110 3010 3277 Original L 36 39 14 7 Fail
4 1 13D 221 3344 3490 Original L 36 39 25 32 Fail
4 1 1A9 190 3548 3713 Original R 36 39 56 4 Success
4 1 3AF 8C 3620 3800 Original L 36 39 16 4 Success
4 1 123 3C8 3940 4134 Original L 36 39 16 4 Success
4 1 118 181 4013 4310 Original R 36 39 63 28 Fail
4 1 3AF 29 4118 4220 Original L 36 39 20 25 Fail
4 1 3AF 221 4118 4305 Original L 36 39 16 4 Success
4 1 2 10F 4250 4280 Original R 36 39 41 26 Fail
4 1 8C 300 4347 4518 Original L 36 39 7 9 Fail
4 1 3CF 13D 4418 4634 Original R 36 39 37 4 Fail
4 1 123 34 4549 4780 Original L 36 39 16 6 Fail
4 1 3AF 29 4648 4931 Original L 36 39 16 4 Success
4 1 110 342 4716 4891 Original L 36 39 16 4 Success
4 1 118 300 4846 5358 Original R 36 39 56 4 Success
4 1 2 271 4949 5080 Original R 36 39 61 23 Fail
4 1 8C 382 5047 5193 Original L 36 39 16 4 Success
4 1 3AF 10F 5234 5445 Original L 36 39 16 4 Success
4 1 190 16C 5360 5520 Original R 36 39 54 12 Fail
4 1 349 190 5360 5635 Original L 36 39 16 4 Success
4 1 110 1A9 5451 5622 Original L 36 39 16 4 Success
4 1 10F 8C 5712 5740 Original R 36 39 36 38 Fail
4 1 3CF 159 5691 6010 Original R 36 39 56 4 Success
4 1 190 342 5902 6082 Original R 36 39 56 4 Success
4 1 3AF 118 5940 6100 Original L 36 39 16 8 Fail
4 1 123 36F 5992 6132 Original L 36 39 16 4 Success
4 1 110 271 6240 6371 Original L 36 39 16 4 Success
4 1 123 181 6411 6572 Original L 36 39 16 4 Success
4 1 3AF 221 6770 7038 Original L 36 39 17 3 Fail
4 1 190 342 6976 7040 Original R 36 39 45 28 Fail
4 1 181 2000 7285 7455 Original L 36 39 14 16 Fail
4 1 1A9 123 7330 7535 Original R 36 39 56 4 Success
4 1 342 13D 7459 7572 Original R 36 39 64 14 Fail
4 1 B2 190 7590 7755 Original R 36 39 56 4 Success
4 1 3AF 1000 8112 8130 Left I 16 4 17 11 Fail
4 1 123 1A9 8220 8387 Original L 36 39 16 4 Success
4 1 3AF 13D 9065 9199 Left I 16 4 36 39 Success
4 1 118 385 9393 9591 Right I 56 4 36 39 Success
4 1 118 3D7 9960 10080 Right I 56 4 53 23 Fail
4 1 118 2000 10792 11042 Right I 56 4 36 39 Success
4 1 3AF 392 11745 12000 Left I 16 4 36 39 Success
4 1 3AF 123 12540 12668 Left I 16 4 36 39 Success
4 1 3AF 2000 13100 13296 Left I 16 4 54 37 Fail
4 2 123 34 2135 2210 Original R 36 39 49 31 Fail
4 2 1A9 385 2182 2354 Original L 36 39 8 23 Fail
4 2 123 190 2586 2704 Original R 36 39 59 16 Fail
4 2 3C8 110 2857 2880 Original L 36 39 30 36 Fail
4 2 8C 16C 2937 2968 Original L 36 39 31 37 Fail
4 2 385 34 3060 3093 Original L 36 39 27 37 Fail
4 2 10F 110 3172 3205 Original L 36 39 35 34 Fail
4 2 3AF 360 3252 3440 Original L 36 39 20 14 Fail
4 2 123 16C 3320 3390 Original R 36 39 40 32 Fail
4 2 118 13D 3325 3498 Original R 36 39 49 17 Fail
4 2 1A9 110 3460 3763 Original L 36 39 10 5 Fail
4 2 3C8 221 3556 3749 Original L 36 39 16 4 Success
4 2 10F 190 3830 3950 Original R 36 39 62 29 Fail
4 2 123 385 3830 3990 Original R 36 39 56 4 Success
4 2 8C 10D 3944 4200 Original L 36 39 10 12 Fail
4 2 3C8 2AB 4042 4070 Original L 36 39 27 37 Fail
4 2 2 230 4077 4230 Original R 36 39 61 9 Fail
4 2 3AF 159 4077 4300 Original L 36 39 9 8 Fail
4 2 83 34 4292 4345 Original L 36 39 29 33 Fail
4 2 123 2000 4268 4395 Original R 36 39 56 4 Success
4 2 3C8 271 4407 4597 Original L 36 39 16 4 Success
4 2 10F 1A9 4519 4711 Original R 36 39 62 17 Fail
4 2 3CF 190 4740 4919 Original L 36 39 3 32 Fail
4 2 123 382 6790 6890 Right I 56 4 51 19 Fail
4 2 3AF 360 7100 7217 Left I 16 4 19 27 Fail
4 3 123 110 3008 3136 Original R 36 39 59 20 Fail
4 3 10F 110 3730 3807 Original L 36 39 25 37 Fail
4 3 3C8 3C 3820 3850 Original L 36 39 30 39 Fail
4 3 118 2C7 3895 3965 Original L 36 39 32 38 Fail
4 3 190 110 4195 4210 Original R 36 39 40 40 Fail
4 3 1A9 19F 4355 4527 Original R 36 39 56 4 Success
4 3 10F 221 4665 4712 Original L 36 39 28 41 Fail
4 3 2AB 10D 4769 4960 Original R 36 39 55 29 Fail
4 3 3AF 385 5054 5259 Original L 36 39 16 4 Success
4 3 190 1C2 5131 5155 Original R 36 39 41 40 Fail
4 3 2C7 110 5100 5213 Original L 36 39 13 40 Fail
4 3 118 3D7 5190 5418 Original R 36 39 56 4 Success
4 3 10F 271 5378 5520 Original L 36 39 13 40 Fail
4 3 3AF 19F 5812 5972 Original L 36 39 16 12 Fail
4 3 1A9 385 5978 6128 Original R 36 39 56 4 Success
4 3 118 3C8 5985 6310 Original L 36 39 10 8 Fail
4 3 190 271 7222 7386 Right I 56 4 36 39 Success
4 3 190 29 8845 9014 Right I 56 4 36 39 Success
4 3 118 13D 9832 10024 Right L 56 4 36 4 Success
4 3 118 385 10025 10090 Left I 16 4 23 13 Fail
4 3 190 1A9 10340 10502 Right I 56 4 32 39 Fail
4 3 118 190 13928 14173 Right I 56 4 59 22 Fail
4 4 118 190 1800 2169 Original L 36 39 16 4 Success
4 4 34 83 2300 2369 Original L 36 39 23 39 Fail
4 4 1A9 3C8 2393 2465 Original R 36 39 40 33 Fail
4 4 34 22 3536 3788 Original L 36 39 14 19 Fail
4 4 2AB 3D7 3770 3835 Original L 36 39 29 35 Fail
4 4 3AF 10F 3835 3915 Original R 36 39 44 31 Fail
4 4 230 13D 3969 4181 Original L 36 39 16 4 Success
4 4 118 190 4156 4631 Left I 16 4 11 25 Fail
4 4 123 83 4400 4450 Original R 36 39 45 31 Fail
4 4 118 13D 4889 5104 Left I 16 4 36 39 Success
4 4 385 282 5104 5321 Original R 36 39 70 17 Fail
4 4 3C8 22 5583 5661 Original L 36 39 22 39 Fail
4 4 230 83 5706 5966 Original L 36 39 16 4 Success
4 4 118 13D 6150 6380 Left I 16 4 36 39 Success
4 4 385 10F 6554 6910 Original R 36 39 56 4 Success
4 4 123 16C 6542 6687 Right I 56 4 45 23 Fail
4 4 118 230 7334 7472 Left I 16 4 14 40 Fail
4 4 118 19F 8370 8410 Left I 16 4 14 15 Fail
4 4 1A9 30 8321 8422 Right I 56 4 44 15 Fail
4 4 118 241 8893 9114 Left I 16 4 36 39 Success
4 4 1A9 16C 9495 9752 Right I 56 4 36 39 Success
4 4 1A9 221 9962 10189 Right I 56 4 52 40 Fail
4 4 118 13D 10367 10605 Left I 16 4 36 39 Success
4 4 3C8 19F 10935 11086 Left I 16 4 27 39 Fail
4 4 118 385 11870 12048 Left I 16 4 36 39 Success
4 4 118 190 13029 13211 Left I 16 4 36 39 Success
4 5 1A9 271 3215 3410 Original L 36 39 9 23 Fail
4 5 118 13D 3917 4111 Original R 36 39 56 4 Success
4 5 118 385 4430 4580 Original R 36 39 56 4 Success
4 5 123 241 4510 4658 Original R 36 39 56 4 Success
4 5 123 83 5092 5130 Original R 36 39 41 40 Fail
4 5 3C8 385 5609 5767 Original L 36 39 12 12 Fail
4 5 123 221 5760 5943 Original R 36 39 56 4 Success
4 5 3AF 10D 5970 6287 Original R 36 39 59 9 Fail
4 5 1A9 8B 6039 6196 Left I 16 4 56 35 Fail
4 5 3C 282 6095 6239 Original R 36 39 36 39 Success
4 5 118 36F 7667 7776 Right I 56 4 50 26 Fail
4 5 123 29 8629 8783 Right I 56 4 45 29 Fail
4 5 271 241 9332 9398 Right L 56 4 42 9 Fail
4 5 118 2 9747 9895 Right I 56 4 36 39 Success
4 5 385 1A9 11215 11376 Left I 16 4 36 39 Success
4 5 385 1A9 11548 11715 Left I 16 4 36 39 Success
5 1 2D2 R2D2 7403 7648 Original R 36 39 56 4 Success
5 1 24 89 7555 7609 Original R 36 39 42 35 Fail
5 1 2D2 169 7942 8554 Original R 36 39 56 4 Success
5 1 1CA 3D5 8213 8438 Original L 36 39 2 7 Fail
5 1 2D2 C9 8950 9100 Original R 36 39 56 4 Success
5 1 2D2 39D 9505 9690 Original R 36 39 56 4 Success
5 1 2EA FD 9548 9610 Original R 36 39 37 35 Fail
5 1 200000000 FD 9644 10236 Original L 36 39 13 1 Fail
5 1 203 24 10630 10856 Original L 36 39 30 9 Fail
5 1 200000000 26 10680 11010 Original L 36 39 16 4 Success
5 1 2D2 89 10778 10969 Original R 36 39 56 4 Success
5 1 D7 FD 10876 11024 Original R 36 39 62 11 Fail
5 1 203 2D2 11496 11858 Original R 36 39 67 16 Fail
5 1 D7 FD 11616 11740 Original R 36 39 40 18 Fail
5 1 D7 2FB 11616 11830 Original R 36 39 54 2 Fail
5 1 D7 2C1 12410 12780 Original R 36 39 62 1 Fail
5 1 2EA 89 12646 12745 Original R 36 39 40 30 Fail
5 1 2D2 FD 13125 13670 Original L 36 39 16 4 Success
5 1 D7 203 13336 13690 Original R 36 39 60 36 Fail
5 1 89 EA 13610 13730 Original R 36 39 51 17 Fail
5 1 24 200000000 13670 13860 Original L 36 39 5 6 Fail
5 1 2EA 195 13860 14051 Original R 36 39 61 17 Fail
5 1 203 B6 14504 14734 Original R 36 39 60 14 Fail
5 1 D7 39D 14588 14820 Original R 36 39 56 4 Success
5 1 2D2 R2D2 14766 14985 Original L 36 39 16 4 Success
5 1 2FB 228 15404 15639 Original R 36 39 56 4 Success
5 1 3D5 89 15484 15744 Original L 36 39 19 14 Fail
5 1 3D5 2D2 16116 16440 Original L 36 39 16 4 Success
5 1 203 368 16372 16645 Original R 36 39 70 22 Fail
5 1 2FB FD 16560 16800 Original R 36 39 56 4 Success
5 1 3D5 89 16855 17095 Original L 36 39 16 4 Success
5 1 2EA FD 16940 17330 Right L 56 4 19 14 Fail
5 1 169 200000000 17130 17370 Original R 36 39 59 19 Fail
5 2 3D5 89 4536 4585 Original R 36 39 37 37 Fail
5 2 3D5 4B 5936 6448 Original L 36 39 32 25 Fail
5 2 D7 C9 7138 7248 Original R 36 39 44 36 Fail
5 2 3D5 27C 7290 7533 Original L 36 39 16 4 Success
5 2 3D5 39D 7963 7990 Original R 36 39 36 33 Fail
5 2 3D5 2FB 7963 8406 Original L 36 39 16 4 Success
5 2 D7 39D 8515 8750 Original R 36 39 70 11 Fail
5 2 D7 35C 9350 9846 Original R 36 39 56 4 Success
5 2 D7 R2D2 10437 10755 Original R 36 39 61 2 Fail
5 2 2B5 FD 10593 10824 Original R 36 39 41 18 Fail
5 2 3D5 14F 11350 11435 Original R 36 39 36 22 Fail
5 2 3D5 239 11350 11555 Original L 36 39 16 4 Success
5 2 D7 200000000 11560 11903 Original R 36 39 56 4 Success
5 2 2B5 2FB 11802 11850 Original L 36 39 30 35 Fail
5 2 3D5 EA 12043 12231 Original L 36 39 16 4 Success
5 2 D7 2C1 12568 13005 Original R 36 39 56 4 Success
5 2 3D5 89 12778 12890 Original L 36 39 26 33 Fail
5 2 3D5 228 12778 13015 Original L 36 39 16 4 Success
5 2 2EA 89 12965 13235 Original L 36 39 16 4 Success
5 2 2EA C9 14540 14750 Left I 16 4 13 39 Fail
5 2 D7 24 14657 14770 Original R 36 39 52 40 Fail
5 2 D7 349 14657 15218 Original R 36 39 56 4 Success
5 2 D7 1D9 15960 16165 Original R 36 39 68 25 Fail
5 2 D7 368 15960 16300 Original R 36 39 61 6 Fail
5 2 2EA 2D2 16965 17222 Left I 16 4 40 40 Fail
5 3 3D5 C9 4252 4426 Original L 36 39 7 9 Fail
5 3 2B5 144 4923 5054 Original R 36 39 55 24 Fail
5 3 2D2 89 5081 5390 Original L 36 39 29 38 Fail
5 3 3D5 38D 5660 5839 Original L 36 39 16 4 Success
5 3 2B5 169 5912 6062 Original R 36 39 56 4 Success
5 3 203 FD 6178 6248 Original R 36 39 36 25 Fail
5 3 2B5 2FB 6608 6752 Original R 36 39 56 4 Success
5 3 350 169 6879 7315 Original R 36 39 56 4 Success
5 3 203 FD 6943 6985 Original L 36 39 28 31 Fail
5 3 2D2 1D9 7270 7347 Original L 36 39 29 34 Fail
5 3 2D2 C1 7270 7523 Original L 36 39 16 4 Success
5 3 2FB FD 7647 7860 Original R 36 39 56 4 Success
5 3 169 24 8144 8262 Original R 36 39 52 38 Fail
5 3 203 2D2 8133 8291 Left I 16 4 23 37 Fail
5 3 29 EA 8310 8465 Original L 36 39 18 27 Fail
5 3 2FB 132 12282 12569 Right I 56 4 36 39 Success
5 3 3D5 200000000 13690 13874 Left I 16 4 36 39 Success
5 3 2FB 30B 18060 18170 Right I 56 4 63 18 Fail
5 4 203 39D 4910 4940 Original L 36 39 33 37 Fail
5 4 2FB 39D 6092 6156 Original R 36 39 45 30 Fail
5 4 2FB 2D2 6092 6225 Original R 36 39 56 19 Fail
5 4 2FB D7 6092 6312 Original R 36 39 56 4 Success
5 4 3D5 27C 6261 6457 Original L 36 39 16 4 Success
5 4 203 195 6247 6482 Original L 36 39 10 8 Fail
5 4 3D5 29 6872 7033 Original L 36 39 16 4 Success
5 4 2FB R2D2 7224 7437 Original R 36 39 56 4 Success
5 4 3D5 228 7730 7918 Original L 36 39 16 4 Success
5 4 2FB 29 8330 8507 Original R 36 39 56 4 Success
5 4 3D5 195 8365 8583 Original L 36 39 16 4 Success
5 4 FD 252 8885 8930 Original R 36 39 42 38 Fail
5 4 2FB 252 9130 9355 Original R 36 39 56 4 Success
5 4 144 155 9595 9656 Original R 36 39 40 37 Fail
5 4 FD D7 9567 9745 Original R 36 39 56 4 Success
5 4 2FB 3C2 10177 10285 Original R 36 39 51 23 Fail
5 4 2FB EA 10177 10367 Original R 36 39 56 4 Success
5 4 2EA 2D2 11050 11231 Right I 56 4 38 22 Fail
5 4 2FB 2B5 11931 12146 Right I 56 4 36 39 Success
5 4 3D5 C9 18060 18234 Left I 16 4 36 39 Success
5 4 2FB 169 19300 19532 Right I 56 4 38 26 Fail
5 4 89 321 19300 19532 Right I 56 4 56 14 Fail
5 5 89 27C 6212 6346 Original R 36 39 43 12 Fail
5 5 3D5 14F 6185 6388 Original L 36 39 15 8 Fail
5 5 203 29 6778 6857 Right I 56 4 48 10 Fail
5 5 D7 EA 7656 7845 Original R 36 39 47 24 Fail
5 5 3D5 2B5 8436 8549 Original L 36 39 16 4 Success
5 5 D7 EA 8590 8728 Original R 36 39 56 18 Fail
5 5 29 301 8874 9306 Original R 36 39 56 4 Success
5 5 3D5 228 9019 9118 Original L 36 39 22 19 Fail
5 5 3D5 169 9710 9880 Original L 36 39 16 4 Success
5 5 228 155 9925 10157 Original L 36 39 16 4 Success
5 5 29 4B 10058 10187 Original R 36 39 54 43 Fail
5 5 29 2FB 10058 10482 Original R 36 39 56 4 Success
5 5 228 4B 11528 11732 Original L 36 39 16 4 Success
5 5 89 368 11970 12141 Original R 36 39 56 4 Success
5 5 395 169 12032 12092 Left I 16 4 21 16 Fail
5 5 29 EA 12105 12412 Original R 36 39 56 4 Success
5 5 89 27C 12745 12894 Original R 36 39 56 4 Success
5 5 29 33 13030 13532 Original R 36 39 71 1 Fail
5 5 144 2D2 13546 13930 Original R 36 39 56 4 Success
5 5 2B5 2FB 14186 14349 Original R 36 39 56 4 Success
5 5 29 62 14836 14946 Original R 36 39 56 44 Fail
5 5 29 39D 14836 15170 Original R 36 39 56 4 Success
6 1 34 129 5223 5270 Original R 36 39 42 34 Fail
6 1 34 224 6360 6450 Original R 36 39 46 25 Fail
6 1 304 FF 6465 6630 Original L 36 39 23 10 Fail
6 1 304 FF 7413 7470 Original L 36 39 26 35 Fail
6 1 38 30 7660 7725 Original R 36 39 42 36 Fail
6 1 304 191 7822 8015 Original L 36 39 16 4 Success
6 1 38 27 8260 8317 Original R 36 39 36 24 Fail
6 1 3A3 30 8392 8450 Original L 36 39 33 44 Fail
6 1 38 129 8710 8860 Original R 36 39 56 4 Success
6 1 2FA 34 8760 8800 Original L 36 39 32 34 Fail
6 1 A1 270 9080 9490 Original R 36 39 56 4 Success
6 1 34 27 9550 9585 Original R 36 39 39 34 Fail
6 1 A1 224 9810 10140 Original R 36 39 56 4 Success
6 1 270 34 10245 10550 Original R 36 39 56 4 Success
6 1 191 27 10350 10391 Original L 36 39 24 30 Fail
6 1 A1 2D5 10743 11190 Original R 36 39 56 4 Success
6 1 270 3A3 10840 11190 Original R 36 39 56 4 Success
6 1 22A 1D3 11167 11250 Original L 36 39 28 22 Fail
6 1 3C4 27 11420 11480 Original R 36 39 63 18 Fail
6 1 224 1C6 11985 12080 Original R 36 39 48 41 Fail
6 1 3C4 AD 12040 12200 Original R 36 39 63 12 Fail
6 1 2FA 186 12078 12220 Original L 36 39 17 11 Fail
6 1 270 2D 12440 13245 Right I 56 4 36 39 Success
6 1 FF 1D3 12515 12588 Original L 36 39 31 25 Fail
6 1 2FA 50 12780 12810 Original L 36 39 28 36 Fail
6 1 3CA 1D3 13880 14147 Original R 36 39 56 4 Success
6 1 22A 186 14176 14294 Original L 36 39 16 4 Success
6 1 304 A 14270 14310 Original L 36 39 32 34 Fail
6 1 22A 341 19024 19154 Left I 16 4 21 35 Fail
6 1 22A 129 23450 23540 Left I 16 4 13 28 Fail
6 2 FF 27 8593 8770 Original L 36 39 15 15 Fail
6 2 304 34 10748 10881 Original L 36 39 16 4 Success
6 2 270 129 13451 13600 Original L 36 39 16 4 Success
6 2 FF 186 13473 13610 Original L 36 39 11 14 Fail
6 2 FF 3A3 14010 14292 Original L 36 39 16 4 Success
6 2 270 1D3 14317 14462 Original L 36 39 16 4 Success
6 2 38D 129 14370 14590 Original R 36 39 67 38 Fail
6 2 270 30 14765 14870 Original L 36 39 22 28 Fail
6 2 270 CC 14765 15085 Original L 36 39 16 4 Success
6 2 FF A 14980 15090 Original L 36 39 12 24 Fail
6 2 FF 129 14980 15184 Original L 36 39 16 4 Success
6 2 270 DD 15565 15749 Original L 36 39 16 4 Success
6 2 30 A 15902 16013 Original R 36 39 43 19 Fail
6 2 38D 224 15920 16210 Original R 36 39 68 19 Fail
6 2 FF 27 16020 16230 Original L 36 39 16 4 Success
6 2 270 1FD 16290 16464 Original L 36 39 16 4 Success
6 2 FF 30 16810 16999 Original L 36 39 16 4 Success
6 2 22A 3C 16850 17034 Original L 36 39 16 4 Success
6 2 38D CC 17212 17953 Original R 36 39 56 4 Success
6 2 FF 1FD 17590 17749 Original L 36 39 16 4 Success
6 2 38D 27 18574 19030 Original R 36 39 56 4 Success
6 2 1D3 186 19010 19156 Original L 36 39 13 9 Fail
6 2 129 1000000 19322 19360 Original R 36 39 42 35 Fail
6 2 FF CC 19961 20112 Original L 36 39 20 5 Fail
6 2 1C6 270 20012 20048 Original L 36 39 28 41 Fail
6 2 22A 38 20876 20905 Left I 16 4 16 11 Fail
6 2 1C6 2D8 20887 21165 Original L 36 39 17 33 Fail
6 3 38 3A3 8308 8340 Original L 36 39 30 32 Fail
6 3 A1 3A3 9152 9200 Original L 36 39 27 39 Fail
6 3 270 179 11645 11738 Original L 36 39 23 31 Fail
6 3 A1 186 12685 12791 Original L 36 39 17 20 Fail
6 3 A1 1FD 13710 13865 Original L 36 39 13 27 Fail
6 3 38D 179 13763 13869 Original R 36 39 39 27 Fail
6 3 270 22A 14149 14265 Original L 36 39 29 27 Fail
6 3 38 2D 14744 14755 Original L 36 39 34 37 Fail
6 3 38D F7 15148 15310 Original R 36 39 56 4 Success
6 3 270 3A3 15350 15525 Original L 36 39 16 4 Success
6 3 A1 1FD 15350 15541 Original L 36 39 16 4 Success
6 3 38D 1FD 17160 17256 Original L 36 39 27 21 Fail
6 3 C2 F7 30640 30712 Original R 36 39 48 19 Fail
6 4 1D3 2D8 3585 3623 Original R 36 39 45 40 Fail
6 4 38D 179 4088 4176 Original L 36 39 23 34 Fail
6 4 129 2D4 4428 4478 Original L 36 39 33 38 Fail
6 4 129 3C 5183 5198 Original L 36 39 33 40 Fail
6 4 38D 1C8 5443 5613 Original L 36 39 23 32 Fail
6 4 38D 38 7310 7444 Original L 36 39 10 28 Fail
6 4 1D3 3A3 8181 8418 Original R 36 39 56 4 Success
6 4 2D 129 8572 8705 Original L 36 39 20 40 Fail
6 4 38D 2D8 9264 9589 Original L 36 39 16 4 Success
6 4 2D 186 9703 9751 Original L 36 39 23 42 Fail
6 4 38D 270 10286 10415 Original L 36 39 2 42 Fail
6 4 38D 191 10286 10479 Original L 36 39 2 10 Fail
6 4 31 30 10385 10532 Original L 36 39 11 29 Fail
6 4 31 2D8 11138 11348 Original L 36 39 1 36 Fail
6 4 31 129 12055 12279 Original L 36 39 16 4 Success
6 4 38D 179 12507 12555 Original L 36 39 23 38 Fail
6 4 270 377 12553 12605 Original L 36 39 21 35 Fail
6 4 270 3C 12553 12843 Original L 36 39 12 37 Fail
6 4 31 27 12902 13231 Original L 36 39 16 4 Success
6 4 270 304 13410 13440 Original L 36 39 29 38 Fail
6 4 129 34 14445 14490 Original L 36 39 30 35 Fail
6 4 31 224 16460 16735 Original L 36 39 16 4 Success
6 4 1C6 34 16798 17108 Original R 36 39 71 8 Fail
6 4 377 1D3 17478 17564 Left I 16 4 10 5 Fail
6 4 1C6 38 17642 17929 Original R 36 39 68 6 Fail
6 4 377 C2 18175 18311 Right I 56 4 71 25 Fail
6 4 129 304 19326 19375 Right L 56 4 49 4 Fail
6 4 129 19 21628 21654 Right L 56 4 50 3 Fail
6 4 129 10000 23005 23060 Right L 56 4 48 4 Fail
6 4 129 F7 23760 23810 Right L 56 4 45 10 Fail
6 5 2D4 1FD 15424 15563 Original L 36 39 19 38 Fail
6 5 1F2 CC 17415 17525 Original R 36 39 55 29 Fail
6 5 38D 224 19203 19290 Original L 36 39 35 36 Fail
6 5 2D4 3C 20105 20293 Original L 36 39 12 21 Fail
